FN,EAR,MAR,MOEAR,MINUTE,TIMESTAMP,NOSE_x,NOSE_y
1,0.2939782147159534,5.427844595431099,18.463424579523934,1,1662699858368,0.3638976812362671,0.4527208209037781
2,0.2632176370827252,5.2396083963636535,19.90599282948857,1,1662699858391,0.36018645763397217,0.4570012092590332
3,0.2790777393477288,5.278044784368058,18.912453557579,1,1662699858415,0.3610575199127197,0.4553820490837097
4,0.2991465502253855,5.0325569119762745,16.82304846298446,1,1662699858436,0.35795700550079346,0.45052966475486755
5,0.2808038611086428,5.39614822590097,19.21678784827394,1,1662699858455,0.3633880913257599,0.4517792761325836
6,0.2866946936188847,5.552572729184989,19.367546218229826,1,1662699858472,0.36356985569000244,0.4487437903881073
7,0.27919959243336656,4.98297194781151,17.847346782931783,1,1662699858492,0.36611446738243103,0.45488378405570984
8,0.2630119572996211,4.8889211766675365,18.588208790439577,1,1662699858509,0.36382532119750977,0.4567946195602417
9,0.28600079699394887,4.307269465371933,15.060340777522606,1,1662699858527,0.3612056374549866,0.4631808400154114
10,0.24852721451096377,5.672976386019998,22.82637898301369,1,1662699858548,0.3605525493621826,0.4544442892074585
11,0.27818158964969103,4.924663219000955,17.70305225878712,1,1662699858567,0.36343029141426086,0.458511620759964
12,0.2623278479705036,3.8704470030704767,14.75423609431536,1,1662699858587,0.36264681816101074,0.4635045528411865
13,0.2546024835608004,3.754208796729357,14.745373824418458,1,1662699858609,0.36822280287742615,0.463846892118454
14,0.2708491679329553,4.3381279562405695,16.016766783327938,1,1662699858629,0.36943233013153076,0.4635785222053528
15,0.28515169118144107,4.261412292864669,14.944369697436397,1,1662699858646,0.36453160643577576,0.46004095673561096
16,0.28131377214754905,3.3622356294174747,11.951905531500186,1,1662699858664,0.36699217557907104,0.46595579385757446
17,0.2465203965557774,4.121575642292301,16.719004593032764,1,1662699858684,0.36859843134880066,0.4621165096759796
18,0.27318534057783,4.693875401067952,17.182017860620437,1,1662699858704,0.3644960820674896,0.4615253210067749
19,0.2608733683403739,4.607694039260944,17.66256965428938,1,1662699858723,0.36784544587135315,0.456243097782135
20,0.28846048960043763,5.186222176965924,17.978968919277794,1,1662699858742,0.3613719642162323,0.44481027126312256
