FN,EAR,MAR,MOEAR,MINUTE,TIMESTAMP,NOSE_x,NOSE_y
1,0.22652916488240463,5.151091924294743,22.739199727190837,1,1662703579800,0.4041946828365326,0.3897029757499695
2,0.2760253901638016,3.6819371539485037,13.339124896313102,1,1662703579843,0.4034544825553894,0.39099255204200745
3,0.28057491015253166,3.645671392561939,12.993575906626887,1,1662703579863,0.40477171540260315,0.3865618407726288
4,0.27897908266135596,3.7151746858488512,13.317036712600371,1,1662703579889,0.40325117111206055,0.3837648928165436
5,0.2644081870909361,3.5278664302599436,13.342500733710747,1,1662703579911,0.4023311734199524,0.382702112197876
6,0.25022907259963967,3.732799367289128,14.91752868085602,1,1662703579939,0.39808139204978943,0.38598477840423584
7,0.20576454546784623,3.790631104463938,18.42217810578198,1,1662703579961,0.3933417499065399,0.3869977593421936
8,0.19557979523470026,3.686846628281469,18.850856367127125,1,1662703579980,0.394109308719635,0.3879425823688507
9,0.2112052442682221,3.5911269004970365,17.003019564876197,1,1662703580002,0.40035444498062134,0.390249639749527
10,0.2025967416776257,3.6548143156540793,18.03984745949006,1,1662703580026,0.40438273549079895,0.3910200595855713
11,0.18505441627941394,3.71916927803053,20.097706138582236,1,1662703580043,0.40826138854026794,0.3892965018749237
12,0.23144177048259856,3.7178053767458197,16.063674975323224,1,1662703580061,0.4046422839164734,0.3878611624240875
13,0.2869881863275157,3.823260015701109,13.322011838278042,1,1662703580081,0.39781224727630615,0.3809013366699219
14,0.23640531930023795,3.789792166345146,16.03090902337971,1,1662703580101,0.3974408209323883,0.3803497850894928
15,0.2560563006981529,3.7111414921443244,14.493458985487466,1,1662703580120,0.3950614929199219,0.3815385103225708
16,0.26561708730506245,3.593256237931106,13.527955879601356,1,1662703580138,0.3903273940086365,0.3814833164215088
17,0.2493084489283228,4.00962206235726,16.08297704948637,1,1662703580157,0.38757187128067017,0.38271796703338623
18,0.26655246910380587,3.9970952183270714,14.995528766872715,1,1662703580176,0.38664036989212036,0.39300331473350525
19,0.25566431765959796,3.9128424707107494,15.304609209958151,1,1662703580195,0.38575980067253113,0.4001329243183136
20,0.2669980595961201,3.7545623735162077,14.062133557058882,1,1662703580214,0.3860624134540558,0.4054523706436157
21,0.2768815641458999,3.473840737090333,12.546305666128886,1,1662703580234,0.37882301211357117,0.41333168745040894
22,0.28194509672337165,3.64550489546653,12.929839666774877,1,1662703580252,0.379054993391037,0.4140546917915344
23,0.25932171324457715,3.8116090673104943,14.698379937493343,1,1662703580271,0.3757418096065521,0.4142974615097046
24,0.16454276933490308,3.3284642264037845,20.22856573921626,1,1662703580293,0.3753514885902405,0.42079249024391174
25,0.2625125916111046,4.020300356502516,15.314695313580733,1,1662703580311,0.3749188780784607,0.4234785735607147
26,0.2966778045454523,3.3793471370872195,11.39063012234705,1,1662703580332,0.3755336403846741,0.4279804527759552
27,0.2675913870839357,4.007447725528555,14.975996683598543,1,1662703580351,0.3689698576927185,0.4244050979614258
28,0.29472919939510633,3.994085731963849,13.551713709266659,1,1662703580371,0.3664627969264984,0.4254160225391388
29,0.28447573133649207,4.029624027365956,14.165088910869223,1,1662703580388,0.36463186144828796,0.42085203528404236
30,0.2668422442779266,4.046922701632485,15.165974610142529,1,1662703580407,0.364871621131897,0.42345505952835083
31,0.27206316583102286,3.856052626478045,14.173372623595144,1,1662703580424,0.3650467097759247,0.4263923466205597
32,0.2897244851334668,5.098847049262538,17.598951110099176,1,1662703580443,0.3741022050380707,0.4295886754989624
33,0.2834489712511933,3.5282020465153003,12.447397607199632,1,1662703580462,0.3804890215396881,0.4306507110595703
34,0.2862110116541947,3.495205405598908,12.21198788054276,1,1662703580483,0.38448357582092285,0.42953968048095703
35,0.29145685945236205,3.5376411572329056,12.137786579736082,1,1662703580502,0.3843080401420593,0.4259566366672516
36,0.2982700242999392,3.45987086396398,11.599794086196026,1,1662703580523,0.38561779260635376,0.42928484082221985
37,0.28894761309107886,3.329553049023881,11.52303358178071,1,1662703580544,0.3857383728027344,0.4336513578891754
38,0.2703433685301685,3.9636606399231535,14.66157894485522,1,1662703580565,0.3808903694152832,0.4397781789302826
39,0.26703667221474586,3.994195079331861,14.957477735941094,1,1662703580581,0.37915682792663574,0.4341820180416107
40,0.28629539940023274,4.242787404569815,14.819614333510543,1,1662703580599,0.37670302391052246,0.4316435158252716
41,0.2586286337683972,4.265858871000109,16.494147646544814,1,1662703580619,0.37599462270736694,0.4313843250274658
42,0.2605233414499522,4.342156504005929,16.667053630739947,1,1662703580639,0.3754396438598633,0.43201377987861633
43,0.2795550804402773,4.383181124267617,15.679132417713356,1,1662703580657,0.37836915254592896,0.43538132309913635
44,0.270943750246824,4.05946210386702,14.982674817813425,1,1662703580674,0.37979379296302795,0.4318712651729584
45,0.2646507278917761,3.9195201892637113,14.81016213515394,1,1662703580692,0.3874686360359192,0.4259381592273712
46,0.27092026759355614,3.647443961739108,13.463163882634015,1,1662703580709,0.3878138065338135,0.4159277379512787
47,0.25671171071311294,3.7095691380261493,14.450330792161493,1,1662703580730,0.39007294178009033,0.4329238831996918
48,0.25826729085639066,3.6784025025475184,14.24261853040032,1,1662703580750,0.3818756341934204,0.43301844596862793
49,0.3004294723558465,3.805849721320715,12.668030508048295,1,1662703580766,0.377481609582901,0.43883827328681946
50,0.27683873405937537,4.085031285129216,14.755996118133792,1,1662703580784,0.3757932484149933,0.44154655933380127
51,0.30355378801608446,3.1828644826603374,10.48533936427664,1,1662703580802,0.37937554717063904,0.44073551893234253
52,0.2914741604419294,4.0248159158368,13.808482747611059,1,1662703580820,0.3811109662055969,0.4266965091228485
53,0.29949256772885635,3.443060672607298,11.496314244847808,1,1662703580839,0.3828817903995514,0.42234915494918823
54,0.29495234585589264,3.692016668499447,12.517332783999239,1,1662703580855,0.3795778453350067,0.4229552149772644
55,0.30168055425846874,4.275928045077448,14.173694607488658,1,1662703580873,0.37714242935180664,0.4242103397846222
56,0.30692817691322577,4.161808464713292,13.559551640284598,1,1662703580893,0.37242135405540466,0.4259813129901886
57,0.2970141865346179,4.43035956231771,14.916323068633416,1,1662703580914,0.36690372228622437,0.421745628118515
58,0.2805895987583485,4.133133460520812,14.730173459068169,1,1662703580933,0.36811181902885437,0.41785457730293274
59,0.2808855861309437,4.185354152681586,14.900565779585607,1,1662703580951,0.37253713607788086,0.4138977527618408
60,0.28643263612711045,4.661206173444692,16.273306828682,1,1662703580972,0.37859928607940674,0.40178221464157104
61,0.2904746383483907,4.364124051872063,15.024113900910693,1,1662703580990,0.3840906620025635,0.3968418538570404
62,0.29545915566781805,3.822094798893196,12.936119005194548,1,1662703581007,0.38725191354751587,0.39072415232658386
63,0.2682189987925097,3.982249282554627,14.84700673883,1,1662703581025,0.382225900888443,0.39804261922836304
64,0.2846666162892478,4.313093790726753,15.151386021128125,1,1662703581043,0.3759373128414154,0.40420806407928467
65,0.28031204433125456,4.286587017354692,15.292197049831657,1,1662703581061,0.37385061383247375,0.4062776565551758
66,0.2863055602063727,4.280307492642781,14.950137501896508,1,1662703581078,0.37621045112609863,0.40565696358680725
67,0.28123087541746805,4.066682622074216,14.460299268483602,1,1662703581099,0.3752864599227905,0.3995016813278198
68,0.27922562096730447,4.000530327655335,14.32723227115241,1,1662703581120,0.3793525993824005,0.39797520637512207
69,0.2758560119337382,4.063192083216461,14.729394711152633,1,1662703581143,0.37748366594314575,0.39824622869491577
70,0.2654111405870332,3.6929029075905544,13.913895624059473,1,1662703581162,0.373346209526062,0.39492276310920715
71,0.2627384089177811,3.969858392999466,15.109547208386104,1,1662703581183,0.3756565451622009,0.3968057632446289
72,0.2915751321032385,4.19204216626728,14.377228044204388,1,1662703581200,0.37471893429756165,0.3958980143070221
