FN,EAR,MAR,MOEAR,MINUTE,TIMESTAMP,NOSE_x,NOSE_y
1,0.2769361849318547,3.923942355691366,14.169121152069476,1,1662703350969,0.40967053174972534,0.3763766884803772
2,0.23565863915095725,3.8069149796381296,16.15436206096188,1,1662703351020,0.40584874153137207,0.3772219717502594
3,0.2442317839729477,3.8507814710617754,15.766913742432093,1,1662703351043,0.40583276748657227,0.37093889713287354
4,0.2839283970480101,4.027875886735788,14.18623825095841,1,1662703351067,0.4059019386768341,0.36752888560295105
5,0.3244469970659896,3.7971110409330966,11.703332363285206,1,1662703351088,0.41002216935157776,0.3631245493888855
6,0.3228124361613133,3.6682804041303436,11.363503983152803,1,1662703351107,0.4090026319026947,0.3630113899707794
7,0.3413619023711776,4.107012938249935,12.031257471093543,1,1662703351126,0.4110836982727051,0.3595477342605591
8,0.3303992078216924,4.298790658940823,13.010898807181055,1,1662703351147,0.4091103672981262,0.356433242559433
9,0.3300628350830064,3.7662276922649705,11.410638496508748,1,1662703351171,0.40707993507385254,0.35876360535621643
10,0.24957054135226725,3.951468125385546,15.833071098756298,1,1662703351193,0.39151594042778015,0.3703499436378479
11,0.2204351041231163,3.482543162700808,15.79849623568012,1,1662703351213,0.3955591320991516,0.37513017654418945
12,0.19756369913373634,3.413435348539823,17.2776444433204,1,1662703351233,0.3879011273384094,0.3758087754249573
13,0.21751133162558728,3.505728825243288,16.117453739273998,1,1662703351250,0.3845444917678833,0.3752421438694
14,0.2311353058961514,3.5503419743318805,15.360448550110478,1,1662703351268,0.3917723298072815,0.3730149269104004
15,0.22667169069385393,3.6319314885882097,16.022872011368854,1,1662703351284,0.3876628875732422,0.37312692403793335
16,0.2334608587756222,3.403244562067098,14.577366758245054,1,1662703351303,0.3775572180747986,0.37598714232444763
17,0.23400787608450635,3.5002105150473626,14.95766114206919,1,1662703351320,0.379942923784256,0.3776800036430359
18,0.24392537048644072,3.123592974911862,12.80552723434521,1,1662703351338,0.37380048632621765,0.3805970847606659
19,0.2359721351402278,3.639074461484033,15.421627893994739,1,1662703351355,0.3672943115234375,0.382257342338562
