FN,EAR,MAR,MOEAR,MINUTE,TIMESTAMP,NOSE_x,NOSE_y
1,0.510329422436966,5.552417743577558,10.880065893640245,1,1662703480614,0.2776964604854584,0.46494412422180176
2,0.5359401634233951,6.120963309304819,11.420982652627268,1,1662703480666,0.2774064242839813,0.45977839827537537
3,0.522631043315566,6.778151162893647,12.969285406188515,1,1662703480688,0.2776559889316559,0.4584514796733856
4,0.49629347229314863,5.534348148085068,11.151361960320248,1,1662703480711,0.2807959318161011,0.45828983187675476
5,0.46732426175156955,6.6101876897614975,14.144756073622142,1,1662703480730,0.2901795208454132,0.46257853507995605
6,0.3732136858026329,6.287353198783329,16.84652368859881,1,1662703480747,0.2921472191810608,0.46158701181411743
7,0.4115449907909394,5.463265452721636,13.275013850179306,1,1662703480767,0.2956913709640503,0.46190741658210754
8,0.35314508487813057,4.78433523622117,13.547789396169089,1,1662703480786,0.30341237783432007,0.46054646372795105
9,0.28961124886768863,6.495717135435542,22.429091276089093,1,1662703480806,0.31154248118400574,0.4643326997756958
10,0.3257091834480005,5.744995601993126,17.63842069534498,1,1662703480824,0.31649249792099,0.4641634523868561
11,0.30468455909861164,5.081284009740342,16.677195670082437,1,1662703480846,0.3215421736240387,0.46286943554878235
12,0.3229038854355236,4.30056668757829,13.318411086251897,1,1662703480863,0.3233639895915985,0.46285322308540344
13,0.3057596949754787,5.234548018304399,17.119810440431657,1,1662703480885,0.33970075845718384,0.4618927538394928
14,0.3361467962097574,4.481248719105312,13.331225433750642,1,1662703480902,0.3389611840248108,0.4660393297672272
15,0.322872467910136,4.078583559230778,12.632181324193787,1,1662703480924,0.33906248211860657,0.4649340510368347
16,0.31804750275014687,4.819366735751657,15.152977759858961,1,1662703480942,0.34279972314834595,0.4600852131843567
17,0.3151505508648889,5.324760399078036,16.895926040633395,1,1662703480963,0.34462618827819824,0.43976983428001404
18,0.3078525888540736,4.632483947358549,15.047734256847228,1,1662703480984,0.3465699255466461,0.43195658922195435
19,0.3216072023026241,4.861012201973496,15.114749194576213,1,1662703481004,0.3505711555480957,0.4364837408065796
20,0.30623808285022464,4.192695501783691,13.690967050085211,1,1662703481025,0.352352499961853,0.4396612346172333
21,0.2973514116643061,3.9240699944041935,13.19674244168129,1,1662703481044,0.35553109645843506,0.44776418805122375
22,0.30406520034299567,3.578474722067548,11.768774322187838,1,1662703481064,0.35798609256744385,0.45027023553848267
23,0.3151237836279085,3.548098123247932,11.259379036389875,1,1662703481085,0.3631553053855896,0.45089009404182434
24,0.3160950454329444,3.4663849387828356,10.966274191470001,1,1662703481109,0.3640557527542114,0.4417527914047241
25,0.28698554467749104,3.636166301164327,12.670207153641075,1,1662703481127,0.37098222970962524,0.43580111861228943
26,0.29732450732336735,3.7231832949768804,12.522288621595465,1,1662703481149,0.37157246470451355,0.430052787065506
27,0.29402065740246514,3.824885057639927,13.00889907338823,1,1662703481168,0.3711392879486084,0.43069151043891907
28,0.29065528383055306,3.7971610799436495,13.064139175110705,1,1662703481185,0.3687483072280884,0.4345763921737671
29,0.2971000040579322,3.5702794338176935,12.017096550162002,1,1662703481206,0.3665672242641449,0.44109901785850525
30,0.27444079672457744,3.791739738126624,13.816239361569584,1,1662703481226,0.3669498860836029,0.4407307505607605
