FN,EAR,MAR,MOEAR,MINUTE,TIMESTAMP,NOSE_x,NOSE_y
1,0.2539691803462443,4.7419311226043,18.67128568962373,1,1662703148191,0.39210033416748047,0.40930747985839844
2,0.2573983169580616,4.008709584732628,15.573954142776213,1,1662703148236,0.3998394012451172,0.40486255288124084
3,0.2639893798486804,3.175454384688094,12.028720195139194,1,1662703148257,0.4001345932483673,0.40587425231933594
4,0.24924759115194062,2.9596068141803618,11.87416416143494,1,1662703148279,0.39882615208625793,0.406496524810791
5,0.23728258711525282,2.9625480705712017,12.485315954230698,1,1662703148296,0.3977833390235901,0.4114808738231659
6,0.2216876534080155,3.170986169488278,14.30384651892222,1,1662703148316,0.39578717947006226,0.4104229509830475
7,0.2298219820246224,3.229817200726168,14.05356081377862,1,1662703148332,0.393769234418869,0.4081551730632782
8,0.22958048506316678,3.17536740674297,13.831173001787583,1,1662703148349,0.39563077688217163,0.4056870639324188
9,0.25060950107107716,3.216291027695645,12.833875068381584,1,1662703148365,0.3945463299751282,0.40646177530288696
10,0.2675376960708073,3.3305697202772455,12.448973618266367,1,1662703148388,0.3870287537574768,0.41530516743659973
11,0.2506047970933769,3.2326113770217275,12.899239817094308,1,1662703148405,0.38524219393730164,0.4141080975532532
12,0.2558471910401268,3.233238833586287,12.637382573722254,1,1662703148423,0.3863086700439453,0.40878772735595703
13,0.24865115849668434,3.39806624470085,13.665998040166627,1,1662703148440,0.3860669434070587,0.4101107120513916
14,0.23032185864577184,3.3800120062161163,14.675168158548399,1,1662703148458,0.38538023829460144,0.40394127368927
15,0.252793960613696,3.4720092794096766,13.734542039615356,1,1662703148477,0.3904777765274048,0.40770265460014343
16,0.23996166149706788,3.1900249647338565,13.29389430308156,1,1662703148497,0.38738471269607544,0.40920543670654297
17,0.2438939012795277,3.3314787841898883,13.659541164055874,1,1662703148516,0.38723665475845337,0.40929803252220154
18,0.25485105269739694,3.23982739548899,12.71263101014486,1,1662703148535,0.3869836926460266,0.4078685939311981
19,0.24077894326251814,3.456112940039054,14.353883662787318,1,1662703148556,0.38634124398231506,0.40811243653297424
20,0.24038276640756434,3.488801902968947,14.513527550697004,1,1662703148574,0.38628482818603516,0.4078187644481659
21,0.23474199727789957,3.4505785720821747,14.69945136403182,1,1662703148593,0.38546550273895264,0.4046495854854584
22,0.22105041062114947,3.4850635574815425,15.765922115632124,1,1662703148611,0.39241573214530945,0.3978324234485626
23,0.2109733393153877,3.4254890479094713,16.2365968089866,1,1662703148629,0.3943789005279541,0.3933694362640381
24,0.21745151038200425,3.550774728464507,16.329041459526973,1,1662703148648,0.39585667848587036,0.3937755227088928
25,0.25345617699879064,3.48785303446838,13.761168008483859,1,1662703148664,0.38798314332962036,0.40366458892822266
26,0.21864513526323825,3.785511211382805,17.313493880507476,1,1662703148685,0.3904452919960022,0.4018538296222687
27,0.24749115961622764,3.5483423688414106,14.337248952017722,1,1662703148703,0.3946895897388458,0.4038431942462921
28,0.21325384887836088,3.404501234897398,15.964547663753125,1,1662703148723,0.39787039160728455,0.39501574635505676
29,0.23463644857736338,3.5402557382079807,15.088259985492842,1,1662703148747,0.4018006920814514,0.38751348853111267
30,0.23205745114666174,3.6955983361092204,15.925359508381309,1,1662703148766,0.413409948348999,0.38566356897354126
31,0.21840064824575128,3.5508781783439964,16.258551459739426,1,1662703148787,0.406417578458786,0.39591267704963684
32,0.23374673253837996,3.6461000662855123,15.59850709650815,1,1662703148805,0.383341908454895,0.40677034854888916
33,0.2968659091067237,3.39229550252119,11.427029505437941,1,1662703148825,0.3731979429721832,0.4108767807483673
34,0.3573064852071897,3.692106575232796,10.333164182821564,1,1662703148843,0.3831644654273987,0.4129846394062042
