FN,EAR,MAR,MOEAR,MINUTE,TIMESTAMP,NOSE_x,NOSE_y
1,0.3613601737892236,4.877739648481718,13.498276794959802,1,1662700038352,0.3316290080547333,0.4008987545967102
2,0.2987382687863383,4.201280960173154,14.063417376158016,1,1662700038376,0.34543412923812866,0.4014008343219757
3,0.2993086535914883,3.982404750756117,13.305344509656264,1,1662700038398,0.3498533070087433,0.39825958013534546
4,0.30350672320017036,4.17803489501546,13.76587263360206,1,1662700038418,0.35592466592788696,0.3978215456008911
5,0.27368356656760495,4.311037518434529,15.75190491888603,1,1662700038439,0.35536760091781616,0.3981560468673706
6,0.28923262947659567,3.67511379761482,12.70642874652635,1,1662700038457,0.36060526967048645,0.39770442247390747
7,0.2815655698855385,4.662876340604618,16.560534523095853,1,1662700038480,0.36314231157302856,0.3937875032424927
8,0.29112023244523366,4.1882964965555045,14.386827261631218,1,1662700038501,0.36612048745155334,0.3945581018924713
9,0.28469080880252695,4.182774418059951,14.692340914178557,1,1662700038522,0.36322247982025146,0.3920646905899048
10,0.2720185916367519,4.767260293830649,17.525494361049965,1,1662700038544,0.36453914642333984,0.3902052640914917
11,0.28390467033233646,4.240567845371823,14.936590653502984,1,1662700038564,0.36316901445388794,0.3919670581817627
12,0.28292586480640075,4.899980001175341,17.318953869870743,1,1662700038587,0.36443182826042175,0.3903158903121948
13,0.27357851015028034,4.413551173110492,16.1326676232211,1,1662700038610,0.37047767639160156,0.388139545917511
14,0.26084389488901355,4.127637277669869,15.82416670869808,1,1662700038631,0.3692891597747803,0.39024052023887634
15,0.2995923196077751,4.48870403937592,14.982707317906248,1,1662700038652,0.36673086881637573,0.3932171165943146
16,0.29669100512916,4.323992213383322,14.57405899953366,1,1662700038675,0.3630436658859253,0.398970365524292
17,0.3002097405243954,4.1749762394190855,13.906864687755931,1,1662700038695,0.3593839406967163,0.4047017991542816
18,0.28498422369722143,4.067448528435127,14.272539285390572,1,1662700038713,0.36072811484336853,0.40884071588516235
19,0.29465200253535395,3.7169453919614064,12.614695844517218,1,1662700038732,0.36212629079818726,0.4155653417110443
20,0.26452912968633435,4.218340974360873,15.946602853768033,1,1662700038752,0.3669472634792328,0.4153604209423065
21,0.2916825557115489,4.239112085343361,14.533306851354903,1,1662700038771,0.36798295378685,0.4149640202522278
22,0.2785727335804987,4.152430736267253,14.90609178757738,1,1662700038789,0.37179428339004517,0.41085949540138245
23,0.2927652718054117,3.813364447643269,13.025330580116915,1,1662700038807,0.3733573257923126,0.40867409110069275
24,0.3275873870407021,4.21913999543738,12.87943358732905,1,1662700038826,0.37804797291755676,0.40877604484558105
25,0.30677443857430037,3.554754515782064,11.58751860912006,1,1662700038847,0.3780839443206787,0.4113183915615082
26,0.28627759733207025,4.188644263203593,14.631407774269315,1,1662700038864,0.376910924911499,0.41192197799682617
27,0.29638074997509023,3.8058473846853693,12.841074816786305,1,1662700038884,0.37688273191452026,0.41388681530952454
28,0.2542684715639511,3.9678788999020473,15.605076301817803,1,1662700038902,0.37161946296691895,0.4080110192298889
29,0.29607411821723384,3.8557782528469957,13.023016925842724,1,1662700038922,0.3722621202468872,0.4069371521472931
30,0.2870679832061449,3.643030188341236,12.69047891601746,1,1662700038937,0.3727406859397888,0.4086605906486511
31,0.28337626050365394,4.057678502421984,14.319048798266088,1,1662700038954,0.3741815984249115,0.4100134074687958
32,0.29106191454414765,3.545799611382685,12.182286428425405,1,1662700038972,0.3726324141025543,0.4142264723777771
33,0.2728733990171126,3.6092433098344974,13.226805261469082,1,1662700038990,0.37382274866104126,0.4152703881263733
34,0.27655617586771486,4.100754890684474,14.827927374313957,1,1662700039010,0.3715457618236542,0.4200490415096283
35,0.263416947119157,4.308827720709098,16.357443087213344,1,1662700039031,0.36943691968917847,0.4249340295791626
36,0.2626234017797011,4.353025595230336,16.575162631096468,1,1662700039052,0.35808897018432617,0.42704975605010986
37,0.29330949093482694,4.721700532200528,16.098014820971766,1,1662700039073,0.35394418239593506,0.4300265312194824
