FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
37,1.9347655418402383,0.3020535551344494,1.1184095484873438,[0.71994764 0.43802077],[0.73000121 0.42833066],[0.73496282 0.42857718],[0.72679108 0.43509242],[0.73192692 0.44205654],[0.72700775 0.4430151 ]
38,1.6516355096919888,0.31213402837729737,0.9818847690346431,[0.72063315 0.43555829],[0.73007989 0.42942959],[0.73482066 0.43043917],[0.72799069 0.43562442],[0.73150444 0.44191948],[0.72678298 0.44133684]
39,1.4454564595792196,0.37468716308338673,0.9100718113313032,[0.72023737 0.42962039],[0.72978389 0.42272419],[0.7353428  0.42335203],[0.72921795 0.42817694],[0.73180336 0.43576187],[0.72628713 0.43565011]
40,1.4768340328552068,0.4425448690226997,0.9596894509389532,[0.72250223 0.43072408],[0.73333216 0.42246103],[0.7391209  0.42290175],[0.73123097 0.42843124],[0.73558301 0.4352721 ],[0.72993743 0.43582678]
41,1.520212195865578,0.43153481665548915,0.9758735062605336,[0.72382796 0.42903352],[0.73441488 0.41938818],[0.74046773 0.41985819],[0.73308462 0.4265945 ],[0.73704952 0.43340343],[0.73111659 0.43415928]
42,1.5222807151780942,0.4480055717301631,0.9851431434541287,[0.72801906 0.43002629],[0.73784006 0.42051747],[0.74362743 0.42078599],[0.73675483 0.42664951],[0.7404362  0.43398955],[0.73475236 0.43512544]
43,1.6897449336689314,0.4432543049024381,1.0664996192856848,[0.73055077 0.42942217],[0.74017739 0.4201304 ],[0.74554396 0.42072937],[0.73850489 0.4262535 ],[0.7420941  0.43411726],[0.73677373 0.43485215]
44,1.843545245604021,0.4369406664325284,1.1402429560182747,[0.73370808 0.43309286],[0.7442314  0.42266715],[0.74943608 0.4225595 ],[0.74065316 0.42925709],[0.74599779 0.43619043],[0.74104172 0.43752381]
45,1.782538808943444,0.464856845840459,1.1236978273919516,[0.73509008 0.42961502],[0.74496627 0.4200435 ],[0.75014758 0.42082718],[0.74296695 0.42682564],[0.74684519 0.43471169],[0.741732   0.43522131]
46,2.3488983821001272,0.470081275569416,1.4094898288347717,[0.73664457 0.43201137],[0.74658811 0.42198583],[0.7510106  0.42223236],[0.74205136 0.42898154],[0.74770325 0.43584603],[0.74359679 0.43679327]
47,1.8471067604213804,0.4563635269569944,1.1517351436891874,[0.73554993 0.43554103],[0.74591172 0.42526522],[0.75100803 0.42514175],[0.74214947 0.4314737 ],[0.74740517 0.43856317],[0.74246514 0.4395985 ]
48,1.5873939215906425,0.4654641920710502,1.0264290568308463,[0.73463726 0.43513802],[0.74527472 0.4259851 ],[0.75072592 0.4260059 ],[0.74288166 0.43176475],[0.74729282 0.43927771],[0.74186289 0.44015178]
49,1.598325562998934,0.45644960875232893,1.0273875858756314,[0.73507512 0.44252956],[0.74517554 0.43333328],[0.7502116 0.4331789],[0.74140233 0.4386754 ],[0.74585146 0.44387624],[0.74084616 0.44466552]
50,1.3320095633446913,0.4595158388293683,0.8957627010870298,[0.73592675 0.44135353],[0.74684107 0.42931879],[0.75275606 0.42817491],[0.74474263 0.43481535],[0.74932438 0.44196385],[0.74339998 0.4439497 ]
51,1.4033786416522724,0.4517937585168089,0.9275862000845407,[0.73550564 0.43886489],[0.74584067 0.42815024],[0.75142169 0.42711434],[0.74353749 0.4332284 ],[0.74788505 0.44029284],[0.74230486 0.4415887 ]
52,1.403519589352638,0.4619718451790579,0.932745717265848,[0.73477745 0.43989992],[0.74513412 0.4290964 ],[0.7508294  0.42825484],[0.74356908 0.43463707],[0.74749583 0.44198605],[0.7418564  0.44335675]
53,1.7775373239163157,0.4330771570050973,1.1053072404607065,[0.73405069 0.43436623],[0.74427134 0.42375472],[0.74920034 0.42424649],[0.74091285 0.43068299],[0.74580181 0.43701106],[0.74117172 0.43789729]
54,1.384562575736435,0.4377706781447093,0.9111666269405722,[0.7333166  0.43761066],[0.74402624 0.42879841],[0.74959433 0.42829207],[0.74152046 0.43327397],[0.74532944 0.44032592],[0.73959416 0.44094402]
55,1.7419536827557927,0.4271883235875833,1.084571003171688,[0.73241407 0.43334657],[0.74305224 0.42244181],[0.74848479 0.42255336],[0.74030089 0.42910048],[0.74506688 0.43725491],[0.73970157 0.43820196]
56,1.8422108278503735,0.4335979875492996,1.1379044076998366,[0.73009706 0.43701249],[0.74074173 0.4273845 ],[0.74596846 0.42816767],[0.73744196 0.43394771],[0.74186647 0.44182661],[0.73684585 0.44193342]
57,1.369873766768506,0.41912501673687724,0.8944993917526916,[0.72567838 0.4419381 ],[0.73656154 0.4349227 ],[0.74243814 0.43572289],[0.73460567 0.44037187],[0.73854643 0.44727856],[0.73269391 0.44695505]
58,1.2595495623744348,0.3644657742965789,0.8120076683355069,[0.72189903 0.43596804],[0.73242569 0.42936134],[0.73849285 0.43108049],[0.731731  0.4353765],[0.73502797 0.44229719],[0.7289421  0.44196147]
59,0.8013587437469872,0.3186293106605353,0.5599940272037612,[0.71598035 0.43103927],[0.7266047  0.42661548],[0.73388547 0.42911685],[0.72948956 0.43257707],[0.72991776 0.43876529],[0.72244424 0.43718499]
60,1.3775985343455779,0.23599966918455528,0.8067991017650666,[0.70508176 0.43309587],[0.71604037 0.42528331],[0.72279501 0.42753798],[0.71570754 0.43283513],[0.71771514 0.44080463],[0.71102673 0.43950438]
61,0.6425213380667111,0.1759707218321805,0.4092460299494458,[0.6927889  0.43147811],[0.70394057 0.42681652],[0.7144168  0.42898202],[0.71379578 0.43285924],[0.70967537 0.4419364 ],[0.69919944 0.43919802]
62,0.2424481455564768,0.15214469286831062,0.19729641921239371,[0.67892772 0.43973398],[0.69327462 0.4413535 ],[0.707169   0.44554234],[0.70972276 0.44753876],[0.70331341 0.45220634],[0.68917    0.44787478]
63,0.44757062769310807,0.2792299693120079,0.36340029850255795,[0.6623913  0.44309866],[0.67957211 0.43452254],[0.69609237 0.43762836],[0.69976181 0.44502106],[0.69331801 0.45295399],[0.67701459 0.45226049]
64,0.4485895185602609,0.31883636346043026,0.3837129410103456,[0.64972246 0.43986008],[0.66996521 0.43021742],[0.68935651 0.4348757 ],[0.69435036 0.44336414],[0.68614137 0.45317733],[0.66697472 0.45158976]
