FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
253,0.2607036455191528,0.12238014792490481,0.19154189672202881,[0.61463106 0.46595863],[0.63763404 0.45567292],[0.65908033 0.45779523],[0.67430538 0.46423554],[0.65635395 0.47227407],[0.63419592 0.47170267]
254,0.2597206018771323,0.09884205741117888,0.1792813296441556,[0.61369252 0.46630841],[0.63667417 0.45567447],[0.65841687 0.45756572],[0.67351902 0.46364644],[0.65604633 0.4718816 ],[0.63376307 0.47201344]
255,0.2668829540191163,0.10533009128506593,0.18610652265209113,[0.61339617 0.46717238],[0.63627058 0.45647639],[0.65757155 0.45868263],[0.67246658 0.46514651],[0.65478528 0.47322798],[0.63289845 0.47287169]
256,0.25661311038650664,0.09623444895636127,0.17642377967143397,[0.6135357  0.46699977],[0.63684142 0.45667958],[0.65861171 0.45874485],[0.67387819 0.46494645],[0.65575862 0.4730984 ],[0.63337207 0.47266024]
257,0.25849027493239185,0.10454856493234997,0.18151941993237092,[0.61391526 0.4654699 ],[0.63687778 0.45538116],[0.65845513 0.45760304],[0.67376435 0.46372899],[0.65553749 0.47196543],[0.63335317 0.47129363]
258,0.26158886588067065,0.1042603178482102,0.18292459186444043,[0.61407769 0.46696025],[0.63704902 0.45696521],[0.65880632 0.45905966],[0.67418891 0.46508527],[0.65630734 0.47368211],[0.63397789 0.47330886]
259,0.25040396239107027,0.10471005573748712,0.17755700906427868,[0.61339766 0.46778861],[0.63670403 0.45766002],[0.65853083 0.45962265],[0.67377049 0.46551293],[0.65615273 0.47352111],[0.63372481 0.47353917]
260,0.2530514779790844,0.10949440386833975,0.18127294092371207,[0.61393285 0.46631017],[0.63750571 0.45611522],[0.65949327 0.45824426],[0.67465132 0.46417466],[0.65681034 0.4723672 ],[0.63418865 0.47214898]
261,0.23420077955441657,0.10357199045082674,0.16888638500262165,[0.61390972 0.46573079],[0.63711154 0.45686573],[0.65912026 0.45927995],[0.67478788 0.46452409],[0.65629989 0.47232914],[0.63363439 0.47163239]
262,0.2545328240704999,0.10602655237559357,0.1802796882230467,[0.61401212 0.46798384],[0.63733077 0.4574964 ],[0.65904713 0.45949638],[0.6741358  0.46540916],[0.6562376  0.47354656],[0.63392287 0.47344294]
263,0.2568019020994891,0.10448626930858854,0.18064408570403884,[0.61446261 0.46858513],[0.63783741 0.45804   ],[0.65973896 0.45996335],[0.67517644 0.4659209 ],[0.65696949 0.47441587],[0.63442135 0.47417983]
264,0.26526192876526966,0.11576847441636882,0.19051520159081925,[0.61461145 0.46719882],[0.63813329 0.45631474],[0.66027725 0.45824367],[0.67562962 0.46431047],[0.65761662 0.47320732],[0.63487387 0.47321275]
265,0.26806776212680317,0.08297010982348035,0.17551893597514176,[0.61528713 0.46799794],[0.63865471 0.45703229],[0.66084945 0.45871192],[0.67636395 0.4651629 ],[0.65827358 0.4740617 ],[0.63552809 0.47396231]
266,0.25728379237630783,0.09238469508824251,0.17483424373227519,[0.61560434 0.46900681],[0.6388762  0.45874202],[0.66054767 0.46082127],[0.67598516 0.46686772],[0.65772629 0.47519118],[0.63540125 0.47481593]
267,0.2260566327463549,0.10022409989337845,0.16314036631986667,[0.61581272 0.46748048],[0.63893729 0.45888537],[0.66102076 0.46132466],[0.67703581 0.46655422],[0.65822822 0.47403729],[0.63552153 0.4731493 ]
268,0.2365023848518351,0.10392163308471221,0.17021200896827365,[0.61608458 0.46742025],[0.6391353  0.45825619],[0.66099173 0.46073347],[0.67687595 0.466434  ],[0.65809286 0.47397873],[0.63555527 0.47302818]
269,0.2224001740443403,0.08624585109826229,0.1543230125713013,[0.61664069 0.46790686],[0.63955069 0.45913652],[0.66128504 0.46116701],[0.67713833 0.46614197],[0.65843505 0.47356075],[0.63608509 0.47291085]
270,0.23755882693525618,0.10469484715604667,0.17112683704565143,[0.61643207 0.46907634],[0.6394316  0.46001428],[0.66111535 0.46248132],[0.67662156 0.46786809],[0.65831399 0.47555244],[0.63597381 0.47485161]
271,0.23776173942963075,0.11581233307593207,0.17678703625278142,[0.6161136  0.46844941],[0.63898766 0.45980549],[0.66082656 0.46249115],[0.67679387 0.46780989],[0.65802181 0.47573483],[0.63544047 0.47470823]
272,0.2534859312822207,0.09556589841145435,0.17452591484683752,[0.61628324 0.46831799],[0.63929451 0.45866242],[0.66089153 0.46118662],[0.67651504 0.46734947],[0.65801883 0.47530234],[0.63565993 0.47438243]
273,0.2236209697888702,0.0928625871686887,0.15824177847877946,[0.61630303 0.46868914],[0.63949174 0.46030331],[0.66143811 0.46295395],[0.67731369 0.468081  ],[0.65858591 0.47536856],[0.63590437 0.47440398]
274,0.23756254396504156,0.07754860780659653,0.15755557588581903,[0.61612278 0.46907014],[0.63939005 0.45993248],[0.66118258 0.46216699],[0.67686683 0.46779037],[0.65858322 0.47546113],[0.63601041 0.47487664]
275,0.24778696260707062,0.10210435576170704,0.1749456591843888,[0.61682057 0.46990481],[0.63962466 0.46010971],[0.66113514 0.46194032],[0.67690808 0.46779424],[0.65835786 0.47584167],[0.63606167 0.47531801]
276,0.23047671995554966,0.11079287854995917,0.17063479925275443,[0.6166088  0.46953127],[0.63972235 0.46079192],[0.66155744 0.4626897 ],[0.67757452 0.46766081],[0.65903169 0.47574836],[0.63640839 0.47523141]
277,0.2086877161729843,0.10797653982852332,0.1583321280007538,[0.61758327 0.47114009],[0.64027983 0.46340597],[0.66202635 0.46530762],[0.6780653  0.46934542],[0.6597321  0.47691017],[0.6372149  0.47647911]
278,0.24615790538795226,0.11035400907803768,0.17825595723299498,[0.61784393 0.47236383],[0.64049351 0.46352983],[0.66184044 0.46553999],[0.67804372 0.47123283],[0.65949333 0.47950768],[0.63714188 0.47864163]
279,0.2246539430864707,0.09823016496565659,0.16144205402606365,[0.61805111 0.47177386],[0.64067256 0.46364519],[0.66212487 0.46552521],[0.67839181 0.47029749],[0.66006434 0.47818372],[0.63773566 0.47763479]
280,0.2486046737837763,0.09513970581555221,0.17187218979966426,[0.61714143 0.47138169],[0.63985443 0.46232817],[0.66081923 0.46452263],[0.67641819 0.46993604],[0.65820038 0.47822922],[0.63636887 0.47745907]
281,0.2549473950336541,0.11656854925585973,0.18575797214475692,[0.61738628 0.47214204],[0.64023322 0.46300757],[0.66138434 0.46540779],[0.67689764 0.47105271],[0.65874916 0.47950205],[0.6367355  0.47863197]
282,0.2746347823966301,0.11041979729655789,0.19252728984659398,[0.61692464 0.47174665],[0.63964099 0.46122316],[0.66071469 0.46336389],[0.67601097 0.4699423 ],[0.65779841 0.4785513 ],[0.63594604 0.47782144]
283,0.2733654752779971,0.13135854494398988,0.20236201011099347,[0.61721379 0.47035164],[0.639898   0.46073514],[0.66105801 0.46302721],[0.67646962 0.46919483],[0.65828949 0.47823298],[0.63624585 0.47728437]
284,0.23932381977753311,0.11862985297448614,0.17897683637600964,[0.61689568 0.46942216],[0.63993227 0.46115822],[0.66157603 0.46384659],[0.67739183 0.46904993],[0.65848958 0.4772512 ],[0.63598889 0.47583938]
285,0.25127443652330406,0.09480295601652894,0.1730386962699165,[0.61596757 0.47278664],[0.63915819 0.46288657],[0.66056448 0.46490312],[0.67596376 0.47086802],[0.65813923 0.47885382],[0.63595235 0.47856873]
286,0.2560974020265709,0.12386877847012728,0.18998309024834908,[0.61685371 0.47248608],[0.63928944 0.46255046],[0.66027153 0.4644385 ],[0.67586762 0.47055489],[0.65793592 0.47851783],[0.63607019 0.4781937 ]
287,0.2524839978311475,0.10395374074378728,0.17821886928746739,[0.61659181 0.4711777 ],[0.63888729 0.46156114],[0.65995157 0.46346474],[0.67562842 0.46940356],[0.65739876 0.47743362],[0.63555741 0.47682703]
288,0.2532655091308364,0.09579547488298247,0.17453049200690943,[0.61585474 0.47077945],[0.63897991 0.46092215],[0.66044229 0.46314776],[0.67568052 0.4694061 ],[0.65772772 0.47723079],[0.63558674 0.47652683]
289,0.2272109518228819,0.1311953419993121,0.179203146911097,[0.61539471 0.47041923],[0.63858187 0.46194419],[0.66046447 0.46425128],[0.67618215 0.46892679],[0.65756541 0.47699767],[0.63501793 0.47606081]
290,0.21961546536364998,0.11777301692323312,0.16869424114344156,[0.6159451  0.46881759],[0.63869047 0.4610287 ],[0.66053343 0.46325171],[0.67644864 0.46775308],[0.6580385  0.47554258],[0.63551652 0.47470278]
291,0.2248440254902586,0.13927181083388465,0.18205791816207162,[0.6154387  0.46845138],[0.63849455 0.46032956],[0.66027939 0.46247399],[0.67622876 0.46748495],[0.65770733 0.47519314],[0.63512087 0.47429115]
292,0.250715795830094,0.1098930014078997,0.18030439861899686,[0.61483115 0.47140986],[0.63816673 0.46182695],[0.66002172 0.46420223],[0.67538369 0.46999341],[0.65750104 0.47823769],[0.63497496 0.47761887]
293,0.23006936010082346,0.10995997156060354,0.1700146658307135,[0.61514705 0.47161266],[0.63815463 0.46301883],[0.65991038 0.46506694],[0.67570525 0.4700053 ],[0.65757167 0.4778758 ],[0.63500214 0.47753483]
294,0.27062994684843145,0.10427925611219536,0.1874546014803134,[0.61551094 0.47052637],[0.63864332 0.45950705],[0.66028881 0.46118736],[0.67558843 0.4677622 ],[0.65790141 0.4764275 ],[0.63554406 0.47635022]
295,0.2648708391759693,0.10464379155999741,0.18475731536798337,[0.61469549 0.46937484],[0.63821125 0.45889452],[0.65982062 0.46099651],[0.67488158 0.46743003],[0.65721154 0.47583592],[0.63487864 0.47539401]
296,0.2722596716661768,0.1114396174512737,0.19184964455872527,[0.6148513  0.47174025],[0.63835132 0.460545  ],[0.6601184  0.46264187],[0.67523873 0.46930033],[0.65773821 0.47784847],[0.63531983 0.4777979 ]
297,0.2577347900554037,0.07929194159236316,0.16851336582388343,[0.61568362 0.47188675],[0.6391139  0.46160522],[0.66074932 0.46385676],[0.67600828 0.47016531],[0.65828246 0.47818512],[0.63591647 0.47786281]
298,0.26488658124161063,0.10467147122585228,0.18477902623373146,[0.61671627 0.47204447],[0.64010346 0.46118325],[0.66172731 0.46272931],[0.67731947 0.46915483],[0.65955144 0.47779319],[0.63710362 0.47783744]
299,0.26014173286747455,0.09450253892091219,0.17732213589419338,[0.6162622  0.46975428],[0.63929749 0.45926565],[0.66067398 0.46115932],[0.67596781 0.46744663],[0.65808141 0.47560808],[0.63600099 0.47533861]
300,0.2780736642134065,0.0989885799697363,0.1885311220915714,[0.61562222 0.4715406 ],[0.63913471 0.46050596],[0.66075546 0.46281809],[0.67582327 0.46957159],[0.65833044 0.4784174 ],[0.63597769 0.47793421]
301,0.25852736585578134,0.08854297497849402,0.17353517041713767,[0.61658549 0.47136992],[0.64000827 0.46124226],[0.6614489  0.46331489],[0.67641371 0.46952033],[0.65924758 0.47758204],[0.63700861 0.4774808 ]
302,0.2570931198665229,0.12194609399103412,0.1895196069287785,[0.61743468 0.47095895],[0.64076412 0.46054617],[0.66238201 0.46236187],[0.67767441 0.46857071],[0.65994632 0.4767763 ],[0.63757724 0.47661316]
303,0.27735616952632586,0.11775914076631804,0.19755765514632195,[0.61609578 0.47137856],[0.63962692 0.46020085],[0.66125512 0.46235576],[0.67616802 0.46906385],[0.65888816 0.47780582],[0.63656056 0.4776507 ]
304,0.26038388328926776,0.11666170118076175,0.18852279223501475,[0.61652976 0.47136086],[0.63999861 0.46073422],[0.66169131 0.46288347],[0.676624   0.46906084],[0.6593219 0.4772591],[0.6369822  0.47720882]
305,0.254123275076134,0.13114398265992402,0.19263362886802904,[0.61619049 0.47027525],[0.63961673 0.45967484],[0.66136885 0.4616878 ],[0.67647576 0.46799099],[0.65919369 0.47573361],[0.6367963  0.47587976]
306,0.2571363082275575,0.1116107780579964,0.18437354314277696,[0.61584204 0.46876943],[0.63919431 0.4583104 ],[0.6607691  0.46099132],[0.67560613 0.46752167],[0.65827954 0.47501987],[0.63611031 0.4745135 ]
307,0.2750013900130398,0.11698363524068353,0.19599251262686168,[0.61528575 0.46938035],[0.6387974  0.45803624],[0.66058636 0.46040133],[0.67551142 0.46735615],[0.65822977 0.47569832],[0.63583273 0.47545123]
308,0.2571035754694919,0.11990860857107288,0.1885060920202824,[0.61499804 0.46688911],[0.63812071 0.45566055],[0.65980369 0.45782912],[0.67443836 0.4646064 ],[0.65693104 0.47182915],[0.63498485 0.47165143]
309,0.2976250571703329,0.21681418193947108,0.25721961955490197,[0.61571538 0.45990166],[0.63948977 0.44561702],[0.66233879 0.44659376],[0.67649579 0.45425379],[0.65930223 0.46377218],[0.63677824 0.46431208]
310,0.34793554138026417,0.308066516621031,0.3280010290006476,[0.61655951 0.45795864],[0.64126951 0.43971926],[0.66515112 0.44023377],[0.67898452 0.44913363],[0.66165566 0.46118015],[0.63833702 0.46216416]
311,0.3697916335583576,0.2957138394562908,0.3327527365073242,[0.61680001 0.45777941],[0.64147317 0.43918708],[0.6652562  0.44006312],[0.67893344 0.4495346 ],[0.66187078 0.46224719],[0.63876897 0.46294844]
312,0.37765987611181034,0.30280634474563006,0.3402331104287202,[0.61645967 0.45788705],[0.64139473 0.43855363],[0.66559094 0.4390564 ],[0.67945415 0.44890586],[0.66268855 0.46218339],[0.63917077 0.46320724]
313,0.39914298240331303,0.31488446896273464,0.3570137256830238,[0.61712098 0.4564867 ],[0.64198655 0.43622729],[0.66619277 0.43690103],[0.67987114 0.44705379],[0.66272306 0.46130091],[0.63928038 0.46209618]
314,0.3943958198295396,0.33452872687102836,0.36446227335028397,[0.6168083  0.45583788],[0.64178032 0.435496  ],[0.66623288 0.43628392],[0.68002307 0.44681641],[0.66307926 0.46055117],[0.63946545 0.46128953]
315,0.3865248530054301,0.3208383298344006,0.35368159141991534,[0.61733919 0.4553436 ],[0.64191037 0.43596357],[0.66580576 0.43681151],[0.67947084 0.44712734],[0.66280162 0.46017718],[0.63965523 0.46075219]
316,0.3883254057298677,0.30739052193653393,0.3478579638332008,[0.61701345 0.4549166 ],[0.64145577 0.43539181],[0.66519332 0.43621451],[0.67868996 0.4466309 ],[0.66213489 0.45950675],[0.6391995  0.46012837]
317,0.393193520836772,0.31002783256676014,0.35161067670176605,[0.61561018 0.45421967],[0.64062935 0.43424654],[0.66490394 0.43521503],[0.67872381 0.44593886],[0.66171098 0.45939255],[0.63819492 0.45980051]
318,0.37422375290158766,0.3212635913559404,0.347743672128764,[0.61536837 0.45473841],[0.64013141 0.43535981],[0.66424489 0.43589854],[0.67808521 0.44591254],[0.66144317 0.45874703],[0.6381216  0.45965999]
319,0.3755687122481679,0.315898519003337,0.34573361562575244,[0.61530155 0.45528936],[0.63992053 0.43560562],[0.66385204 0.43621656],[0.67755646 0.4465133 ],[0.66122115 0.45887864],[0.63806534 0.45994508]
320,0.38375756251089677,0.3132245060662243,0.34849103428856054,[0.61526084 0.45424998],[0.63995945 0.43483838],[0.66396809 0.43585905],[0.67758667 0.4462215 ],[0.66080636 0.45906413],[0.63763565 0.45954111]
321,0.4014281379830515,0.32135350956194714,0.3613908237724993,[0.61549062 0.45329374],[0.64020342 0.43341303],[0.66422051 0.43478158],[0.67761624 0.4454813 ],[0.66057587 0.45895046],[0.63743567 0.45909294]
322,0.387124296990174,0.30889641852918404,0.34801035775967903,[0.61514264 0.4532229 ],[0.63960594 0.43383092],[0.66342795 0.43483678],[0.6770978  0.44542363],[0.66056681 0.45809236],[0.63753635 0.45866117]
323,0.3872007476554668,0.3067760765617086,0.34698841210858766,[0.61515576 0.45445511],[0.63945645 0.43496943],[0.66310102 0.43581101],[0.6764816  0.44633693],[0.66020447 0.45879793],[0.63742411 0.45962223]
324,0.38505443678306545,0.29628485676902633,0.3406696467760459,[0.61526746 0.45462918],[0.63941783 0.43555677],[0.66281557 0.43658161],[0.67621851 0.4467786 ],[0.66003227 0.45926547],[0.63743037 0.45994866]
325,0.351050175746792,0.2655568853297823,0.30830353053828713,[0.61460102 0.45696205],[0.63846421 0.4396255 ],[0.66143262 0.44022569],[0.67513597 0.44923404],[0.65907109 0.46068314],[0.63663274 0.46180326]
326,0.3140419278443636,0.16700367994518747,0.24052280389477554,[0.61189312 0.46351957],[0.63589203 0.44991302],[0.65877038 0.45102814],[0.67278141 0.45868814],[0.65707433 0.46886551],[0.63400656 0.47027123]
327,0.2864467811184664,0.08831508635067935,0.18738093373457287,[0.61396718 0.47105438],[0.63710505 0.45928976],[0.65932727 0.46039531],[0.67468441 0.46663719],[0.65734404 0.47672611],[0.63447762 0.47752711]
328,0.275708035274972,0.09521100159660016,0.1854595184357861,[0.61340535 0.4769676 ],[0.63623142 0.46651831],[0.65813732 0.46790251],[0.67419654 0.47296348],[0.65619516 0.48374099],[0.63330209 0.48391011]
329,0.229102233219366,0.07354734062996696,0.1513247869246665,[0.61404139 0.48260152],[0.63680834 0.47384995],[0.65929508 0.47523212],[0.67613387 0.47832471],[0.65702116 0.48858795],[0.63369834 0.4884938 ]
330,0.13201349206169097,0.0785543419364922,0.10528391699909159,[0.61345005 0.48541176],[0.63576216 0.48369277],[0.65842974 0.48529658],[0.67530793 0.48317784],[0.6551066 0.4923861],[0.63188446 0.49127141]
331,0.13578096740269424,0.063641229184903,0.09971109829379862,[0.61413103 0.49584454],[0.63643497 0.49325031],[0.65910912 0.49429792],[0.67584497 0.49242845],[0.65594578 0.5016827 ],[0.6326825  0.50115597]
332,0.07531244543881481,0.09980327258957775,0.08755785901419627,[0.61357701 0.50687295],[0.63615704 0.50884068],[0.65963757 0.51010263],[0.67656904 0.50490665],[0.65600765 0.51283616],[0.63223356 0.51185668]
333,0.13235839690146395,0.12224450182675954,0.12730144936411175,[0.60903782 0.52095729],[0.63327754 0.51824343],[0.65761983 0.51911598],[0.67356503 0.51656437],[0.65384865 0.52631164],[0.62916708 0.52624655]
334,0.12484576847634925,0.1998826957063825,0.16236423209136588,[0.60843241 0.5342083 ],[0.63227564 0.53074574],[0.65667534 0.53116494],[0.67303276 0.52821696],[0.65281886 0.53783959],[0.62821937 0.53820491]
335,0.12565342078594677,0.275756029528206,0.20070472515707638,[0.60732812 0.54345483],[0.63146895 0.53988439],[0.65678072 0.54018724],[0.67323112 0.53736162],[0.65341127 0.54749674],[0.62820983 0.5478254 ]
336,0.1632508464178683,0.29272602430915357,0.22798843536351093,[0.60875386 0.55614614],[0.63254166 0.54953796],[0.65691143 0.54971415],[0.67333925 0.54888904],[0.65310621 0.55938286],[0.62874544 0.55968016]
337,0.21003868286803445,0.30623214724172554,0.25813541505488,[0.6081323  0.56933933],[0.63265342 0.55936521],[0.65749747 0.55894786],[0.67357075 0.55938125],[0.65311444 0.57207841],[0.62838304 0.57265908]
338,0.2180025875431448,0.3162556226873424,0.2671291051152436,[0.60773242 0.57834578],[0.63224739 0.56871414],[0.65744776 0.56839913],[0.67350501 0.5686149 ],[0.65246493 0.58221245],[0.627675   0.58226848]
339,0.18251696924612273,0.33200867370049497,0.25726282147330887,[0.61055458 0.5852313 ],[0.63404542 0.57892573],[0.65848356 0.57826012],[0.67441237 0.57618028],[0.65341622 0.58946216],[0.62938869 0.58916491]
340,0.1862533971814324,0.31323858920398334,0.24974599319270788,[0.6086753  0.59435546],[0.63253534 0.58806676],[0.65750629 0.58703327],[0.67352581 0.58476508],[0.65206665 0.59864402],[0.62759763 0.59856135]
341,0.2112687677964443,0.30237444589811957,0.25682160684728195,[0.60680044 0.60265523],[0.63234198 0.59338272],[0.65841228 0.59212321],[0.67460656 0.59142423],[0.65232682 0.60589838],[0.62663037 0.60614437]
342,0.225579404620336,0.2935398698824369,0.2595596372513864,[0.60553259 0.60890043],[0.63129443 0.59875453],[0.65719908 0.59822559],[0.6730988  0.59885597],[0.65093273 0.61262643],[0.62533486 0.61264282]
343,0.24198452162888268,0.2883711747848194,0.26517784820685103,[0.60444492 0.60980368],[0.63070071 0.59969127],[0.6558376 0.598948 ],[0.67098051 0.59932029],[0.64843357 0.61422044],[0.62340152 0.61350757]
344,0.22017507272817308,0.28535884593915967,0.2527669593336664,[0.60462576 0.61042702],[0.63050503 0.60257936],[0.65546334 0.60207534],[0.6706596 0.6008389],[0.6479125  0.61547184],[0.62298322 0.614393  ]
345,0.21064078920795376,0.30013793453889004,0.25538936187342187,[0.60517478 0.6149466 ],[0.63094729 0.60695356],[0.65592134 0.60624194],[0.67130262 0.60480464],[0.64909357 0.6191287 ],[0.62413311 0.61872375]
346,0.2637158588665512,0.29320391431874604,0.27845988659264864,[0.6040833  0.62024176],[0.63090748 0.6072675 ],[0.65601379 0.60655904],[0.67083687 0.60849684],[0.64899212 0.62335277],[0.6237669  0.62329501]
347,0.19852341977006305,0.2872234779275354,0.24287344884879922,[0.60385174 0.62249976],[0.63131309 0.61436731],[0.65788579 0.61277282],[0.67381942 0.61088604],[0.64987248 0.62519944],[0.62323236 0.62502438]
348,0.19847631476345107,0.27812823910120793,0.2383022769323295,[0.60293335 0.63169634],[0.62915719 0.62363714],[0.65457624 0.62223816],[0.67075092 0.62028486],[0.64665979 0.63430768],[0.62145978 0.63394493]
349,0.2069994215034483,0.2631909174310903,0.2350951694672693,[0.60222077 0.63802266],[0.62769163 0.63020426],[0.65284806 0.62921536],[0.66891378 0.62749451],[0.64464259 0.64148939],[0.61991817 0.64085841]
350,0.21951745046819493,0.2828384066196641,0.2511779285439295,[0.60137892 0.64121914],[0.62741935 0.6328553 ],[0.65312821 0.63127166],[0.66934526 0.6292299 ],[0.64490145 0.64504504],[0.61970514 0.64484507]
351,0.1872949190542493,0.26580598309542014,0.22655045107483474,[0.60221362 0.64398235],[0.62818438 0.63712704],[0.65404099 0.63559604],[0.67075497 0.63231128],[0.64607984 0.64684534],[0.62056834 0.64673841]
352,0.2117907560029055,0.2772835329172692,0.24453714446008734,[0.6019035  0.64658535],[0.62758672 0.63781631],[0.65300751 0.63604832],[0.66930586 0.63367277],[0.64538276 0.6491307 ],[0.62023985 0.64964831]
353,0.19561281301695826,0.2744935939090424,0.23505320346300032,[0.60242856 0.64825279],[0.62786204 0.64070106],[0.65370059 0.63904029],[0.67062366 0.63593847],[0.64615393 0.6511578 ],[0.62086898 0.65146464]
354,0.19550139122450733,0.25510433259068815,0.22530286190759774,[0.60251397 0.64980149],[0.62831295 0.64189357],[0.65452445 0.6396659 ],[0.67164361 0.63654274],[0.64666575 0.65201521],[0.62109458 0.65256655]
355,0.18717797087506607,0.2451840423977156,0.21618100663639084,[0.60511625 0.65145576],[0.63120848 0.64402103],[0.65700412 0.64108479],[0.67396188 0.6379959 ],[0.64961773 0.653207  ],[0.62404794 0.65373188]
356,0.20496873271724764,0.26180090659084615,0.2333848196540469,[0.60571671 0.65445006],[0.63202584 0.64513373],[0.65765959 0.64171582],[0.67414647 0.63963491],[0.65044004 0.65523255],[0.62484252 0.65641946]
357,0.21496801762997572,0.26051920316659133,0.2377436103982835,[0.60506439 0.65681928],[0.63192958 0.64619052],[0.65757197 0.64279455],[0.67401469 0.64147294],[0.65045035 0.65707976],[0.62469339 0.65864915]
358,0.2210180862605391,0.2558725407655639,0.2384453135130515,[0.60641474 0.65772039],[0.63320535 0.64613348],[0.65895438 0.64275378],[0.67578745 0.64198536],[0.65169942 0.65756589],[0.62591857 0.65918827]
359,0.18835512095340196,0.26744416992286385,0.2278996454381329,[0.6067515  0.66016519],[0.63324285 0.65148044],[0.65923393 0.64786047],[0.67645466 0.64536226],[0.6523     0.66041946],[0.62647671 0.6619879 ]
360,0.21874716608903086,0.2682033431887267,0.24347525463887876,[0.60729247 0.66056645],[0.63401115 0.64934313],[0.66005385 0.64599955],[0.67712218 0.64514738],[0.65230936 0.66061974],[0.62661088 0.66209233]
361,0.17123821479108536,0.26736365367500725,0.2193009342330463,[0.60710764 0.66176683],[0.63379782 0.65453947],[0.66024488 0.65131265],[0.67760998 0.64797407],[0.65251559 0.66200882],[0.62628996 0.66312671]
362,0.18874560154180084,0.23534344910017405,0.21204452532098744,[0.60752076 0.66426271],[0.63441306 0.65429711],[0.66075104 0.65059632],[0.67811757 0.64854926],[0.65318978 0.6629293 ],[0.62690818 0.66470993]
363,0.17768518018059687,0.23938303566248223,0.20853410792153954,[0.60652643 0.66516352],[0.63320261 0.65781295],[0.65968847 0.65483379],[0.67729837 0.65187806],[0.65154278 0.66578299],[0.62523562 0.66670984]
364,0.18294045902788422,0.2259723380236702,0.2044563985257772,[0.60579008 0.66641438],[0.63299263 0.65941054],[0.6593948  0.65613896],[0.67666054 0.65261441],[0.65056187 0.66724277],[0.62424052 0.66795099]
365,0.19783182175861036,0.21458136386073529,0.20620659280967282,[0.60409188 0.66837239],[0.63120466 0.65942472],[0.65723431 0.65656143],[0.67450935 0.65515894],[0.64919752 0.66925365],[0.62332445 0.67017007]
366,0.20995026581899393,0.19469241939377227,0.2023213426063831,[0.60432893 0.6691739 ],[0.63168889 0.65848082],[0.65768927 0.65541327],[0.67472529 0.65433818],[0.64942187 0.66894925],[0.62330484 0.67012405]
367,0.20024044570510302,0.22122322392531574,0.21073183481520938,[0.60268372 0.67268091],[0.62998146 0.66328615],[0.65625596 0.660164  ],[0.67359316 0.65858811],[0.64810932 0.67314893],[0.62205386 0.67436659]
368,0.1877853282458282,0.23779583024972123,0.21279057924777472,[0.60669369 0.67458743],[0.63338113 0.66693622],[0.65963662 0.66292542],[0.67685109 0.65896839],[0.65100312 0.67484093],[0.62490755 0.67582375]
369,0.19087679821627782,0.2384223404585905,0.21464956933743418,[0.6036554  0.67610377],[0.6300782  0.66750401],[0.65582597 0.66364491],[0.67310339 0.66030514],[0.6476537 0.6756531],[0.62193418 0.67720222]
370,0.18413585347549688,0.27900743908407716,0.23157164627978702,[0.60207075 0.67520261],[0.62896514 0.66804492],[0.65552127 0.66413361],[0.67280269 0.65959913],[0.64694196 0.67572588],[0.62064564 0.67704082]
371,0.2037996399524623,0.261329566654956,0.23256460330370915,[0.60056919 0.67630452],[0.62738937 0.6668148 ],[0.6536243  0.66272527],[0.67089027 0.65948093],[0.64535642 0.67613769],[0.61934894 0.6779266 ]
372,0.20108088036387775,0.2817960190150372,0.2414384496894575,[0.59923983 0.67649084],[0.62653077 0.66734505],[0.65343314 0.66310364],[0.670838   0.65953165],[0.64496505 0.67665762],[0.61845136 0.67829615]
373,0.22061313035929692,0.2739418889459201,0.2472775096526085,[0.60043079 0.67667007],[0.62798393 0.6671806 ],[0.65437871 0.66345894],[0.67137742 0.66075915],[0.64490396 0.67784172],[0.61853498 0.67864692]
374,0.2194779141515024,0.2848046890054451,0.25214130157847375,[0.6004923  0.67691845],[0.62820441 0.66586924],[0.6545763  0.66200483],[0.67168307 0.66030747],[0.64618498 0.67688638],[0.61968279 0.6782192 ]
375,0.21023454545088274,0.2695810736491702,0.2399078095500265,[0.60089046 0.6770193 ],[0.62825692 0.66686749],[0.65459925 0.66270494],[0.67182946 0.66030937],[0.64643764 0.677046  ],[0.62004566 0.67838287]
376,0.2255568448724078,0.27706301668793626,0.25130993078017205,[0.59918022 0.67607522],[0.62632149 0.6650002 ],[0.65254301 0.66134852],[0.6694454  0.65992403],[0.64413685 0.67656136],[0.61820686 0.67778587]
377,0.2247746041602488,0.27560702663873204,0.2501908153994904,[0.59993464 0.67577118],[0.627473   0.66478425],[0.65388834 0.66095835],[0.67085516 0.65939754],[0.64534092 0.67632824],[0.619147  0.6774224]
378,0.2058216675412706,0.2823088127649431,0.24406524015310682,[0.59890604 0.67361623],[0.62604976 0.66679531],[0.65232879 0.66385376],[0.66911155 0.65989393],[0.642398   0.67633855],[0.61651689 0.67634547]
379,0.23737077912998214,0.27694006603537963,0.25715542258268087,[0.59859353 0.67627931],[0.62647015 0.66442466],[0.65273082 0.66089076],[0.66945231 0.6600154 ],[0.64394164 0.67703968],[0.61784899 0.6780557 ]
380,0.22035667214198257,0.2579199448604648,0.2391383085012237,[0.59949577 0.67759669],[0.62659812 0.6667757 ],[0.6524992 0.6633417],[0.66911811 0.66187298],[0.64430279 0.67792845],[0.61852282 0.67908823]
