FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
234,0.3259273847980048,0.3183291965334715,0.32212829066573817,[0.86994636 0.53648818],[0.87707043 0.54793262],[0.88015896 0.55818337],[0.87857306 0.55711126],[0.87359285 0.55528051],[0.87059766 0.54436088]
235,0.2944879960901766,0.34157810739815797,0.3180330517441673,[0.87328756 0.53339583],[0.87747455 0.54917008],[0.87759095 0.56248164],[0.87548578 0.56365156],[0.87190801 0.55559444],[0.87184268 0.54222995]
236,0.5694530928843994,0.32669632860503667,0.44807471074471805,[0.87339503 0.53602576],[0.87996686 0.54764122],[0.88140815 0.55623055],[0.8780061  0.55169487],[0.87383467 0.55093753],[0.8723923  0.54213822]
237,0.1652321633584378,0.29258604127811644,0.2289091023182771,[0.87694871 0.50644112],[0.87467611 0.52753133],[0.87084508 0.54731518],[0.86918211 0.55333632],[0.86930108 0.53953934],[0.87325352 0.51988184]
238,0.31831582345638865,0.31617797198681674,0.3172468977216027,[0.86963129 0.53115535],[0.87508333 0.54797971],[0.8764261 0.5610131],[0.87426549 0.55900556],[0.87075061 0.55403769],[0.86950827 0.54093802]
239,0.29218628713179895,0.32858152634841825,0.31038390674010863,[0.86896372 0.51774454],[0.86765397 0.53536165],[0.86456829 0.5488106 ],[0.86392182 0.5478186 ],[0.86314565 0.53986102],[0.86595356 0.52677053]
240,0.3490445736027179,0.3514512012269021,0.35024788741481,[0.86943072 0.5355044 ],[0.8779099  0.54912436],[0.88067055 0.56137919],[0.87652779 0.55986959],[0.87257403 0.557634  ],[0.86992359 0.54544008]
241,0.5832032526836791,0.3331299657292107,0.4581666092064449,[0.86665976 0.53376245],[0.87393546 0.5453915 ],[0.87563658 0.55413949],[0.87160027 0.549164  ],[0.86764795 0.54929274],[0.86581707 0.54041523]
242,0.29474130009195765,0.3101930479157147,0.30246717400383616,[0.87323868 0.50355482],[0.8681739  0.52316231],[0.86268049 0.53767854],[0.86271369 0.53536403],[0.86233294 0.52780414],[0.86792862 0.51329511]
243,0.1498318973369014,0.3521852138503352,0.2510085555936183,[0.85384274 0.49620456],[0.85685396 0.51610261],[0.85773468 0.53519231],[0.85701698 0.5391311 ],[0.85394508 0.53008378],[0.85321951 0.51066792]
244,0.18929574821401943,0.28688913591619863,0.23809244206510904,[0.85656083 0.52054358],[0.86285973 0.53838742],[0.86796165 0.55578411],[0.86851454 0.55734354],[0.86274683 0.55072117],[0.85815573 0.53270024]
245,0.2093977318926595,0.38658153641490056,0.29798963415378005,[0.85801715 0.52801263],[0.86915898 0.54102749],[0.87527996 0.55617446],[0.8745001  0.56260175],[0.86730194 0.55710715],[0.86117566 0.54172903]
246,0.4042649530583742,0.30239408267225043,0.3533295178653123,[0.8494758  0.54299253],[0.86213923 0.54952848],[0.86849117 0.56023902],[0.86584914 0.56402475],[0.85845363 0.56456029],[0.85221153 0.55330694]
247,0.41206238378837345,0.40064550530402804,0.4063539445462008,[0.84116966 0.54098475],[0.8527683  0.54631603],[0.85860521 0.55596328],[0.85659659 0.56013322],[0.84991193 0.56110156],[0.84385163 0.55120021]
248,0.8005548719542386,0.35818512072626624,0.5793699963402524,[0.85418475 0.55027044],[0.86755693 0.54861671],[0.87315094 0.55516934],[0.86989987 0.56100136],[0.86239016 0.56578231],[0.85647625 0.55924553]
249,0.29788097124786395,0.4589557680104963,0.37841836962918013,[0.84726393 0.52954245],[0.86026579 0.53908759],[0.86681068 0.55236918],[0.86538339 0.55835825],[0.85731369 0.55557418],[0.85050952 0.5422501 ]
250,0.534887452582574,0.39174659118291055,0.46331702188274226,[0.84805185 0.54454881],[0.86123592 0.5509066 ],[0.86551744 0.56159341],[0.86047077 0.5647639 ],[0.85352373 0.56519973],[0.84886914 0.55442065]
251,0.736431554639857,0.3367530447083223,0.5365922996740896,[0.84550536 0.54799825],[0.85978895 0.55108279],[0.86443216 0.56033051],[0.85774851 0.5628351 ],[0.85204375 0.56656957],[0.84700012 0.55783379]
252,0.3831636769515306,0.3314392179704627,0.3573014474609967,[0.85137194 0.52976733],[0.86068761 0.54331827],[0.86285621 0.55508566],[0.85865545 0.55359024],[0.85422105 0.55118388],[0.85180062 0.53964931]
253,0.4384674701686482,0.4284707149996788,0.4334690925841635,[0.84734029 0.53890103],[0.85669971 0.53931636],[0.86264664 0.54615152],[0.86260295 0.55433124],[0.85630506 0.55331194],[0.85045791 0.54643506]
254,0.501830380378865,0.3994798833110706,0.45065513184496775,[0.84477538 0.54856527],[0.8584919  0.55215931],[0.86485541 0.5613482 ],[0.86223078 0.56703293],[0.85430425 0.56863886],[0.84782314 0.55901122]
255,0.5800684762057898,0.32450170170560494,0.4522850889556974,[0.84028691 0.54389828],[0.855214   0.54739463],[0.86255002 0.55800897],[0.85824597 0.56295437],[0.85004652 0.56662345],[0.84262794 0.55590737]
256,0.253917598242049,0.37575788738194893,0.31483774281199894,[0.84628332 0.52297831],[0.8555057  0.54020566],[0.85995185 0.55622822],[0.85816556 0.55785966],[0.85155237 0.55221575],[0.8473202  0.53557432]
257,0.3302202653216874,0.3839504151639801,0.3570853402428338,[0.84621716 0.53646803],[0.85805231 0.54702055],[0.86258334 0.55892575],[0.85991979 0.56169951],[0.85333806 0.5598737 ],[0.84839833 0.54755819]
258,0.28885418209874436,0.39522702329108156,0.342040602694913,[0.84221143 0.52858549],[0.85317701 0.54293895],[0.85852641 0.55754215],[0.85611236 0.55917436],[0.84900451 0.55591691],[0.84373796 0.54049224]
259,0.3598536646337968,0.41872941204617153,0.3892915383399842,[0.84320366 0.53751951],[0.85642189 0.54614168],[0.86236638 0.55871737],[0.85980338 0.56366706],[0.8517682  0.56210256],[0.84567511 0.54916835]
260,0.5504004427046228,0.37763379389477136,0.4640171182996971,[0.83840376 0.54123473],[0.8525722  0.54611158],[0.85867816 0.5573861 ],[0.85366398 0.56187361],[0.84612501 0.56377631],[0.83989596 0.55244225]
261,0.3281921185726977,0.440802290087596,0.3844972043301469,[0.83922184 0.53442729],[0.85079187 0.54521978],[0.85573745 0.55799258],[0.85281354 0.56094533],[0.84607792 0.55891007],[0.84094173 0.54556406]
262,0.6505929904694974,0.2928251601649227,0.47170907531721007,[0.83087105 0.54058754],[0.84434271 0.54592246],[0.84901011 0.55665034],[0.84310991 0.55986041],[0.83575106 0.5627318 ],[0.83067405 0.55238533]
263,0.4709416885535394,0.3242982119256459,0.3976199502395926,[0.84642226 0.53984529],[0.85923004 0.5458551 ],[0.86401772 0.55570382],[0.8604359  0.55961359],[0.85321224 0.55914891],[0.84822655 0.54913491]
264,0.3215381644212796,0.42915680992993127,0.3753474871756054,[0.83972394 0.52552962],[0.85161418 0.53363997],[0.85737103 0.54506022],[0.85612971 0.55070055],[0.84862411 0.54879951],[0.84249842 0.53726149]
265,0.7227098938114529,0.3661695476813912,0.544439720746422,[0.83869779 0.546628  ],[0.85292196 0.54699731],[0.85865444 0.55524069],[0.8546254  0.56095845],[0.84713757 0.56518632],[0.84082234 0.55708301]
266,0.565707000217719,0.42493806777360876,0.4953225339956639,[0.83242428 0.54232872],[0.84662986 0.54301172],[0.85396534 0.55183703],[0.85212946 0.55959976],[0.84372401 0.56234026],[0.83600307 0.55356455]
267,0.5819382990026472,0.2817141208429934,0.4318262099228203,[0.82207596 0.53684556],[0.83772582 0.53972566],[0.84603465 0.55075711],[0.84184253 0.55631024],[0.83347362 0.56106251],[0.8252756  0.54983902]
268,0.4573945889830709,0.40040368296716006,0.4288991359751155,[0.82971865 0.5358085 ],[0.84265429 0.53742701],[0.85041153 0.54652917],[0.84969366 0.55714768],[0.84160239 0.55655539],[0.83369678 0.54738289]
269,0.8837834035637838,0.40799995853287974,0.6458916810483317,[0.82996714 0.54451829],[0.84505087 0.54013646],[0.85247034 0.54757297],[0.84910047 0.55482262],[0.84073573 0.56245929],[0.83312136 0.555507  ]
270,0.6106836513050554,0.37359815763035176,0.4921409044677036,[0.82157731 0.54034567],[0.83642286 0.54118824],[0.84388071 0.54969263],[0.84088713 0.55622643],[0.83279252 0.56023747],[0.82509273 0.55137193]
271,0.7095897701266131,0.33079533973614716,0.5201925549313802,[0.81549692 0.53829032],[0.82829702 0.53604257],[0.83593732 0.54261327],[0.83442849 0.54982406],[0.82728273 0.55558509],[0.81940776 0.54918551]
272,0.6042654726316943,0.3033516473697833,0.45380856000073877,[0.80608463 0.53033262],[0.82164139 0.53086764],[0.83023089 0.54018098],[0.82738239 0.54661828],[0.81894279 0.55172217],[0.81014311 0.5423615 ]
273,0.41126232389839057,0.3044468857182494,0.35785460480832,[0.80130714 0.51515615],[0.81449318 0.52055818],[0.82219446 0.53050554],[0.82058084 0.53457272],[0.81293321 0.53699362],[0.80503106 0.52654141]
274,0.4777203596850689,0.28909329030885117,0.38340682499696,[0.79536772 0.50619572],[0.81020457 0.51028287],[0.8177321  0.51984912],[0.81471765 0.52468938],[0.80724418 0.5271228 ],[0.79946625 0.517268  ]
275,0.4586199890520307,0.3534957994502422,0.4060578942511365,[0.80013382 0.51452714],[0.80950058 0.51495749],[0.81534308 0.52106369],[0.81496459 0.52816862],[0.80915773 0.52824491],[0.80354226 0.52170944]
276,0.40049087698241703,0.41242791305645055,0.4064593950194338,[0.79312384 0.52112222],[0.80335474 0.52254647],[0.810058   0.52961338],[0.81077647 0.53667116],[0.80343997 0.53673851],[0.79697752 0.52906317]
277,0.46834978663687843,0.41334516285632805,0.44084747474660324,[0.77634984 0.51569796],[0.7908982  0.51796627],[0.79981804 0.52608967],[0.79865134 0.53141028],[0.79058945 0.53536195],[0.78157169 0.52624625]
278,0.5122228585176969,0.40202710422412286,0.45712498137090984,[0.77521676 0.50856513],[0.78635484 0.50663054],[0.7939046  0.51238996],[0.79495156 0.52072579],[0.78734291 0.5223375 ],[0.77987808 0.51653075]
279,0.8440649864042268,0.39987675508570325,0.621970870744965,[0.78148448 0.51091731],[0.79189312 0.50269651],[0.79880738 0.50508392],[0.79748201 0.51727378],[0.79434925 0.51866597],[0.78763425 0.5168336 ]
280,0.9317196053329937,0.38811818816979343,0.6599188967513936,[0.77506673 0.48524958],[0.78548902 0.47465417],[0.79251331 0.47515571],[0.79118526 0.48828453],[0.78936136 0.48975015],[0.7825371 0.4900057]
281,0.4873616097844353,0.3840252795478064,0.43569344466612087,[0.77351898 0.4514994 ],[0.78822374 0.44542703],[0.80044627 0.45085281],[0.8013081  0.46155503],[0.79719526 0.46446836],[0.7855413  0.45998925]
282,0.4381040770490473,0.42020224901577086,0.4291531630324091,[0.76429397 0.44188213],[0.78170896 0.43814233],[0.79560137 0.44525054],[0.79679418 0.4571037 ],[0.79210955 0.45985693],[0.77844286 0.4542419 ]
283,0.38912111455809173,0.4001540802959802,0.39463759742703597,[0.7560358  0.44019771],[0.77364337 0.43647823],[0.78751105 0.44337279],[0.78891569 0.45509946],[0.78445125 0.45629925],[0.77058184 0.45096856]
284,0.40003665466451127,0.3931846045398304,0.39661062960217086,[0.75194883 0.4415077 ],[0.76909363 0.43783832],[0.78388959 0.44489935],[0.78774565 0.4569183 ],[0.78097475 0.45938057],[0.76628172 0.45400524]
285,0.4607583319102775,0.3857286132249442,0.42324347256761086,[0.74520212 0.44225222],[0.76327389 0.43744668],[0.77919388 0.44454321],[0.78381711 0.45696148],[0.77568036 0.46256182],[0.75996244 0.4568873 ]
286,0.4715268882946574,0.3582820418380594,0.41490446506635836,[0.74040079 0.44398305],[0.75916481 0.43747854],[0.77554202 0.44428754],[0.78050518 0.45729721],[0.77220452 0.46299878],[0.75598794 0.4580788 ]
287,0.46692856879191946,0.3539850702092173,0.4104568195005684,[0.73542655 0.44444498],[0.75482523 0.43840382],[0.77203047 0.44496047],[0.77688825 0.45764497],[0.7688787  0.46423465],[0.75200391 0.4593184 ]
288,0.47218623819832367,0.3528642775944048,0.41252525789636424,[0.72998315 0.44516292],[0.75072289 0.43768257],[0.76899338 0.444879  ],[0.77445549 0.45935702],[0.76548874 0.46581954],[0.74748218 0.46030557]
289,0.49449135344623374,0.3681375796363922,0.431314466541313,[0.72650552 0.44521323],[0.74679339 0.43677425],[0.76560038 0.44361579],[0.7727204  0.45745841],[0.76252794 0.46602276],[0.74408239 0.46129107]
290,0.4914977344333186,0.3729768829216547,0.43223730867748666,[0.7212069  0.44439876],[0.74219471 0.43504369],[0.76210952 0.44107419],[0.76973182 0.45448241],[0.75887096 0.46437657],[0.73947573 0.46008897]
291,0.5055608145352553,0.3691061877756743,0.43733350115546477,[0.71806246 0.44574484],[0.73872387 0.43575549],[0.75849605 0.44187242],[0.76648784 0.4562481 ],[0.75556529 0.46581277],[0.73632175 0.46162757]
292,0.46972301442225184,0.35684869133858743,0.41328585288041964,[0.71351373 0.44391644],[0.73456115 0.43466821],[0.75510371 0.44029075],[0.76340353 0.45400077],[0.75228071 0.4633635 ],[0.73224986 0.45913112]
293,0.47858323531079594,0.36633343788734724,0.4224583365990716,[0.71008313 0.444653  ],[0.73116428 0.43490511],[0.75201207 0.44051662],[0.76067781 0.45430294],[0.74961841 0.46425205],[0.72939557 0.46028826]
294,0.43093841673797884,0.364210925078675,0.3975746709083269,[0.70541304 0.44265839],[0.72814244 0.43339819],[0.75024974 0.43889725],[0.75929552 0.45205313],[0.74741828 0.46167588],[0.72596186 0.45748642]
295,0.43290662008774927,0.2913579250523273,0.3621322725700383,[0.70205009 0.44461918],[0.72457284 0.43470299],[0.74636453 0.44013017],[0.75580192 0.45347881],[0.74383205 0.46269721],[0.72258174 0.4590801 ]
296,0.40532190204581586,0.27997324973036025,0.34264757588808803,[0.69660658 0.4448382 ],[0.71978581 0.43610844],[0.74195999 0.44120872],[0.75159186 0.45329726],[0.73973048 0.46264237],[0.71781081 0.45957404]
297,0.34417647811421187,0.20379834682316153,0.2739874124686867,[0.69013995 0.44204932],[0.71329951 0.43722492],[0.7366268  0.44269055],[0.74710035 0.45321757],[0.73528981 0.46152371],[0.71214658 0.45826823]
298,0.15357104258651147,0.09445826713673847,0.12401465486162497,[0.68789887 0.44354624],[0.70869797 0.44765025],[0.73072189 0.45359501],[0.74433571 0.45948502],[0.73093081 0.4620052 ],[0.70828342 0.45724067]
299,0.10230977325959902,0.08229942621570734,0.09230459973765318,[0.68522221 0.44813704],[0.70620698 0.45525569],[0.72940135 0.4610585 ],[0.74479336 0.46473902],[0.73050046 0.46710345],[0.70644432 0.46176124]
300,0.0617286104370882,0.06716272264531026,0.06444566654119924,[0.67928469 0.44612297],[0.70117551 0.45426387],[0.72464001 0.46105802],[0.73988169 0.46399662],[0.72492063 0.46458808],[0.70050269 0.45846897]
301,0.14860723841206414,0.2071203149702171,0.17786377669114062,[0.67244935 0.44065273],[0.69559789 0.44364136],[0.71869284 0.45083526],[0.73189807 0.45808953],[0.71824992 0.45889059],[0.69448316 0.45392701]
302,0.0561424154456106,0.06828016908170184,0.06221129226365622,[0.66950965 0.44621038],[0.6925689  0.45333633],[0.71652222 0.46002144],[0.73196137 0.46365282],[0.71703732 0.46291912],[0.69195813 0.45763075]
303,0.021171619245914212,0.036022849102833265,0.028597234174373737,[0.66718465 0.44908601],[0.68996394 0.46056479],[0.71474445 0.46730351],[0.73199445 0.46797818],[0.71501952 0.46858418],[0.68906069 0.46182269]
304,0.11846638428892563,0.05098072246815558,0.08472355337854061,[0.66277462 0.44798565],[0.68634212 0.45075217],[0.70937186 0.45723742],[0.72451824 0.46331924],[0.70849597 0.46388337],[0.68431228 0.45887235]
305,0.2877343409589599,0.23492014207045167,0.26132724151470577,[0.65747428 0.44593889],[0.6831966 0.4382565],[0.70742983 0.44354519],[0.72050202 0.45406267],[0.7055428  0.46031415],[0.68119866 0.45785064]
306,0.32835770755446747,0.30284090462377866,0.31559930608912307,[0.65262103 0.44527996],[0.67983228 0.4342458 ],[0.70543873 0.43956205],[0.71781307 0.45081541],[0.70209408 0.45944956],[0.67681694 0.4568454 ]
307,0.35165785939599437,0.3403439247779721,0.34600089208698326,[0.64826393 0.44314551],[0.67610306 0.43061781],[0.70215726 0.43593475],[0.714854  0.4477523],[0.69842851 0.45782644],[0.67266166 0.45511609]
308,0.3635047743644833,0.35060271862803244,0.3570537464962579,[0.64508057 0.44346923],[0.6726135  0.42985317],[0.69836247 0.43484533],[0.71173328 0.44667584],[0.69494426 0.45746663],[0.66956985 0.45530695]
309,0.3823166030438113,0.35643631389150293,0.3693764584676571,[0.64112937 0.44533718],[0.66880143 0.42981878],[0.69415581 0.43485388],[0.70766139 0.44745424],[0.69007331 0.45849434],[0.66513723 0.45647609]
310,0.37247578823601674,0.3765308565802981,0.3745033224081574,[0.63588929 0.44364035],[0.66422409 0.42839649],[0.69006747 0.43351781],[0.70428818 0.44617996],[0.68633068 0.4572309 ],[0.66082036 0.45516422]
311,0.37645541783211905,0.3610904693976023,0.3687729436148607,[0.63291663 0.44315165],[0.66092843 0.42747247],[0.68672913 0.43243483],[0.70103729 0.44493353],[0.68258929 0.45628217],[0.65711904 0.45430574]
312,0.35410434908745225,0.35348932117626986,0.35379683513186105,[0.62627745 0.44302961],[0.65503186 0.42746344],[0.68133968 0.43255135],[0.69630229 0.44537997],[0.67789763 0.45545828],[0.65193307 0.45373738]
313,0.3666898034960653,0.3565188902289606,0.36160434686251297,[0.62268847 0.44309673],[0.65065545 0.42698532],[0.67658097 0.43180943],[0.69192255 0.44499066],[0.67350459 0.45545462],[0.64787984 0.45379138]
314,0.36965634666155334,0.37851647153273865,0.37408640909714597,[0.61838961 0.44317755],[0.64641309 0.42582411],[0.6721338  0.43037134],[0.68756711 0.44433331],[0.66874671 0.45425338],[0.64321274 0.4526639 ]
315,0.37011483234062026,0.3881820416608989,0.3791484370007596,[0.61314529 0.44193172],[0.64173472 0.42496642],[0.66793257 0.42934203],[0.6835317  0.44296479],[0.6642409  0.45381296],[0.6381681  0.45209286]
316,0.31552517602977964,0.34786742828334716,0.3316963021565634,[0.60639817 0.44001719],[0.634691   0.42653701],[0.66097713 0.43125635],[0.67752516 0.44317591],[0.65800148 0.45202208],[0.63181543 0.45031488]
317,0.3379247633255382,0.33737604822631184,0.33765040577592503,[0.60334772 0.44065994],[0.63065451 0.42513761],[0.65616375 0.42913991],[0.67279428 0.44198281],[0.65302455 0.45104611],[0.62761468 0.44976467]
318,0.32655516289489667,0.3615269610707408,0.3440410619828187,[0.59606814 0.44078949],[0.62493086 0.42554504],[0.65124673 0.42965046],[0.66822028 0.44223273],[0.64864123 0.45158914],[0.62210941 0.45042545]
319,0.33760888079799095,0.39496118285279674,0.36628503182539385,[0.59225428 0.44100997],[0.62094253 0.42571923],[0.64725363 0.42989367],[0.66432518 0.44220054],[0.64451963 0.45263264],[0.61800694 0.45131892]
320,0.33381414338533166,0.40261032996190044,0.368212236673616,[0.58808494 0.44096825],[0.61746544 0.4260937 ],[0.64415306 0.43028086],[0.6613459  0.44215739],[0.6410594 0.4531194],[0.61411095 0.45174572]
321,0.34737354880026106,0.3830692516853871,0.36522140024282407,[0.58649808 0.44137245],[0.61481047 0.42518777],[0.64132982 0.42910215],[0.65880924 0.4412998 ],[0.63831705 0.45252353],[0.61175537 0.45163554]
322,0.34488636640557235,0.3782893038308203,0.36158783511819637,[0.5837329  0.44269112],[0.61215484 0.42662752],[0.63863236 0.43055296],[0.65602863 0.44337457],[0.63567525 0.45389473],[0.60915554 0.45279771]
323,0.32818593541649616,0.3658285797842924,0.3470072576003943,[0.58044702 0.444013  ],[0.60897708 0.428527  ],[0.63529605 0.43236578],[0.6530363  0.44454655],[0.63294619 0.45455971],[0.6063484  0.45371908]
324,0.35832869734533856,0.37115517137654774,0.36474193436094315,[0.5774377  0.44518799],[0.60564721 0.42690897],[0.63211656 0.4304077 ],[0.64969772 0.44415045],[0.62973875 0.45457655],[0.60331845 0.45431569]
325,0.34219553068100494,0.3475705973108307,0.34488306399591784,[0.57370329 0.44417262],[0.60261095 0.42703122],[0.62937027 0.43086463],[0.64722621 0.44402289],[0.62697309 0.45433673],[0.60003507 0.45363113]
326,0.36006088522747326,0.3768569958423967,0.368458940534935,[0.57214409 0.44466108],[0.59961826 0.42697668],[0.62569195 0.43067148],[0.64318848 0.44361362],[0.62325209 0.45455554],[0.59720129 0.45402673]
327,0.34973681525152067,0.36825446407647505,0.35899563966399783,[0.56730753 0.44501749],[0.59556383 0.42840308],[0.62173551 0.43257675],[0.63947034 0.44555005],[0.61917758 0.45620501],[0.59276956 0.45496756]
328,0.35647281218608035,0.3794868906753854,0.36797985143073286,[0.56218028 0.44330838],[0.59054196 0.42654228],[0.61675882 0.430958  ],[0.63450074 0.44403738],[0.61396521 0.4550944 ],[0.58752275 0.45364025]
329,0.3528889152923112,0.3781623711225487,0.36552564320743,[0.55957752 0.44413143],[0.58708191 0.42729142],[0.61311626 0.43146458],[0.63120484 0.44441953],[0.61062366 0.45508689],[0.58448446 0.45396519]
330,0.35890195817827275,0.4155401035025216,0.38722103084039716,[0.55479389 0.44579425],[0.58164287 0.42801362],[0.60703361 0.43210056],[0.62551957 0.44589913],[0.60455376 0.45575225],[0.57917184 0.45488614]
331,0.36121983030501154,0.4001854666268327,0.3807026484659221,[0.5486595  0.44371209],[0.5762881  0.42592669],[0.60229653 0.43023726],[0.62075955 0.44375789],[0.59943819 0.4545728 ],[0.57350498 0.45337105]
332,0.3623579699493528,0.40197485695821983,0.3821664134537863,[0.54379219 0.44384888],[0.57094079 0.42592198],[0.59698159 0.42990845],[0.61551476 0.44270796],[0.59445095 0.45417207],[0.56855798 0.45340872]
333,0.36547195920482195,0.41515602651390304,0.3903139928593625,[0.5406698  0.44535175],[0.56607127 0.42640525],[0.59172297 0.42938277],[0.61087    0.44303358],[0.58956844 0.45350814],[0.5645327  0.45348057]
334,0.35274005164539707,0.41093173596715526,0.38183589380627614,[0.53449917 0.44492111],[0.55850166 0.42567497],[0.58386374 0.42822313],[0.60384876 0.44176835],[0.58160114 0.4510619 ],[0.5570522  0.45165929]
335,0.3836333350223021,0.4481770511487293,0.4159051930855157,[0.52835774 0.4445166 ],[0.55233109 0.42435253],[0.57785904 0.42639747],[0.59818375 0.43947273],[0.57572383 0.45183444],[0.55079496 0.45249897]
336,0.3813981795388387,0.44141755522885734,0.41140786738384805,[0.52147669 0.44610506],[0.54602402 0.42531407],[0.57169038 0.42721117],[0.59177542 0.44041628],[0.56938356 0.45258665],[0.54438353 0.4535853 ]
337,0.37880436620535646,0.44499259993133805,0.41189848306834725,[0.51431775 0.44450217],[0.53920615 0.42476419],[0.56537735 0.42692411],[0.58580875 0.43928769],[0.56409442 0.45267808],[0.53832245 0.45327067]
338,0.38192907343889554,0.4408674576577835,0.4113982655483395,[0.5093956  0.44508073],[0.53226995 0.42528912],[0.55721927 0.42738995],[0.57762766 0.43952528],[0.55566573 0.45201707],[0.53131545 0.45288864]
339,0.39420558738326994,0.4850639214206922,0.4396347544019811,[0.50427282 0.44550487],[0.52727365 0.42499471],[0.552562   0.42681777],[0.57334888 0.43967056],[0.55132842 0.45273706],[0.52665204 0.4536936 ]
340,0.3966629000635113,0.48107209120417516,0.4388674956338432,[0.502253   0.44683504],[0.52411842 0.42544362],[0.54950571 0.42699072],[0.57075691 0.44070092],[0.54775089 0.45306247],[0.5235256  0.45387006]
341,0.39925055792122677,0.4770604531481021,0.4381555055346644,[0.49735346 0.44590652],[0.51927555 0.42467526],[0.5446831 0.4261921],[0.56580263 0.43941087],[0.54322052 0.45244083],[0.5189476  0.45328623]
342,0.4096202761654836,0.4452082745646184,0.427414275365051,[0.49239728 0.44703224],[0.51488101 0.42522576],[0.53992641 0.42696184],[0.56050622 0.43982503],[0.53878033 0.4535934 ],[0.51459903 0.45467734]
343,0.3948420131693884,0.4548486897361282,0.42484535145275826,[0.48966894 0.44604731],[0.51170707 0.42534667],[0.53654492 0.4271054 ],[0.55717349 0.439583  ],[0.53501964 0.45255619],[0.51125824 0.45339775]
344,0.3912040490048706,0.4321609439126639,0.41168249645876726,[0.48543799 0.44704694],[0.50818294 0.42658561],[0.53296918 0.42845219],[0.55385309 0.44077301],[0.53212792 0.45384228],[0.50786591 0.45493296]
345,0.3846725746761357,0.45634281914633634,0.420507696911236,[0.48227954 0.44629234],[0.50539613 0.42625052],[0.53039616 0.42874143],[0.55121946 0.44115126],[0.52919114 0.45379847],[0.5047878 0.4543438]
346,0.37287079496284603,0.47093354333659665,0.42190216914972134,[0.47892028 0.44631535],[0.50134879 0.42662197],[0.52609116 0.4287855 ],[0.54704064 0.44045419],[0.52539074 0.4526166 ],[0.50134498 0.45376846]
347,0.37414570308789546,0.4971725431705776,0.4356591231292365,[0.47763491 0.44765842],[0.49942291 0.42734438],[0.52380419 0.429214  ],[0.54483491 0.44166332],[0.52332091 0.45280489],[0.49970019 0.45423201]
348,0.3761560452380178,0.4952135539727331,0.43568479960537543,[0.47288507 0.44647065],[0.49525636 0.42666715],[0.52001816 0.42827964],[0.54120892 0.43989325],[0.51889116 0.45271409],[0.49476257 0.45384073]
349,0.3866334292188427,0.5128321601214206,0.44973279467013166,[0.46982539 0.44571146],[0.48988414 0.4249391 ],[0.5144226  0.42602557],[0.53630209 0.43799639],[0.51351875 0.45040569],[0.49014902 0.45229021]
350,0.38508464075861665,0.5103404294592163,0.4477125351089165,[0.46537581 0.44336659],[0.48541617 0.42405277],[0.50901276 0.42622712],[0.53000271 0.4377315 ],[0.50689143 0.44971347],[0.48443657 0.45041513]
351,0.3959126474012986,0.5417858033856442,0.4688492253934714,[0.46203205 0.44702059],[0.48147956 0.42593956],[0.5052771  0.42703906],[0.5269174  0.43966579],[0.50358051 0.45151871],[0.48103473 0.45310441]
352,0.37574887800033374,0.5109776316755801,0.4433632548379569,[0.45873895 0.44519466],[0.47764602 0.42508897],[0.50103271 0.42686376],[0.52303118 0.43978173],[0.49926025 0.44959012],[0.47715911 0.45077538]
353,0.3954704870444449,0.5269680515974883,0.4612192693209666,[0.45533603 0.44644183],[0.47212696 0.42529482],[0.49479514 0.42635447],[0.51695836 0.43911824],[0.49355108 0.44941926],[0.47247797 0.45127675]
354,0.4042551301634025,0.5245644740838062,0.4644098021236044,[0.44923955 0.44778976],[0.46579665 0.4254913 ],[0.48868233 0.42651123],[0.51129562 0.44088918],[0.48775625 0.4501738 ],[0.46669126 0.4522779 ]
355,0.4155323876884504,0.5143595984151504,0.4649459930518004,[0.44547695 0.44622403],[0.46252891 0.42467439],[0.48539588 0.42635733],[0.50762308 0.44023666],[0.48424411 0.45073235],[0.46300241 0.4521547 ]
356,0.3895457933144345,0.5134419803994981,0.4514938868569663,[0.44038743 0.44513169],[0.45796767 0.42506695],[0.48040476 0.42707968],[0.50207442 0.44074804],[0.47876593 0.44964349],[0.45787883 0.45062456]
357,0.37260520245217776,0.5469017664960735,0.4597534844741256,[0.43472657 0.44398934],[0.45178601 0.42470276],[0.47323006 0.42577899],[0.49448609 0.43791127],[0.47184232 0.44675544],[0.45180002 0.44844362]
358,0.37657578880954745,0.5580061826436762,0.4672909857266118,[0.43162271 0.44559631],[0.44813639 0.42511675],[0.46914253 0.42613089],[0.49067801 0.43986368],[0.46763894 0.44697782],[0.44795078 0.44890159]
359,0.371966487771404,0.6269388677126236,0.49945267774201385,[0.42817152 0.44606498],[0.44398424 0.42520386],[0.46465075 0.42588419],[0.48628494 0.43946698],[0.46306908 0.44615763],[0.44380793 0.44837838]
360,0.399196318180714,0.610545350283993,0.5048708342323536,[0.42467421 0.44966215],[0.43995723 0.42634481],[0.46044901 0.42645949],[0.48219553 0.44070777],[0.45915961 0.44807693],[0.44012567 0.45116609]
361,0.4200765279128177,0.7318075332202546,0.5759420305665361,[0.41945505 0.44982177],[0.43393099 0.42595917],[0.45443812 0.42547283],[0.47622347 0.43976665],[0.45337021 0.44819173],[0.43448997 0.45164564]
